f	2L_ET
2797.0	-0.00016641833070859185
2798.0	-0.00017769127933549205
2799.0	-0.00018835114595037718
2800.0	-0.0001983625351351384
2801.0	-0.00020769228190160806
2802.0	-0.00021630956144791586
2803.0	-0.0002241859908880692
2804.0	-0.00023129572261912693
2805.0	-0.00023761552901946316
2806.0	-0.00024312487820085432
2807.0	-0.0002478060005678172
2808.0	-0.00025164394596898995
2809.0	-0.00025462663125722356
2810.0	-0.00025674487810778933
2811.0	-0.00025799244097710777
2812.0	-0.00025836602511789594
2813.0	-0.00025786529460027356
2814.0	-0.00025649287032225793
2815.0	-0.00025425431802686394
2816.0	-0.0002511581263768218
2817.0	-0.0002472156751714327
2818.0	-0.0002424411938233926
2819.0	-0.0002368517102460568
2820.0	-0.00023046699033405275
2821.0	-0.0002233094682516062
2822.0	-0.00021540416777380677
2823.0	-0.0002067786149561432
2824.0	-0.00019746274243645783
2825.0	-0.00018748878570164977
2826.0	-0.0001768911716779995
2827.0	-0.00016570640002989772
2828.0	-0.00015397291757568085
2829.0	-0.0001417309862522516
2830.0	-0.0001290225450816672
2831.0	-0.00011589106661224276
2832.0	-0.00010238140832551004
2833.0	-8.85396595162488e-05
2834.0	-7.441298416805916e-05
2835.0	-6.004946035975591e-05
2836.0	-4.5497916748830306e-05
2837.0	-3.080776668807901e-05
2838.0	-1.6028840538196733e-05
2839.0	-1.211216745382153e-06
2840.0	1.3594947744076163e-05
2841.0	2.8339587158004997e-05
2842.0	4.297289608796344e-05
2843.0	5.744549762272768e-05
2844.0	7.170860985838306e-05
2845.0	8.571421022406035e-05
2846.0	9.941519706969666e-05
2847.0	0.00011276554797295002
2848.0	0.00012572047423308657
2849.0	0.00013823657103385396
2850.0	0.00015027196277200982
2851.0	0.00016178644306537922
2852.0	0.00017274160897254241
2853.0	0.00018310098897650047
2854.0	0.00019283016430611375
2855.0	0.00020189688319196343
2856.0	0.00021027116767788443
2857.0	0.00021792541263450973
2858.0	0.00022483447664839397
2859.0	0.00023097576448771078
2860.0	0.000236329300874396
2861.0	0.0002408777953223939
2862.0	0.00024460669783188285
2863.0	0.00024750424526071013
2864.0	0.0002495614982257774
2865.0	0.0002507723684193853
2866.0	0.00025113363625801975
2867.0	0.00025064495881381974
2868.0	0.00024930886801189994
2869.0	0.0002471307591095616
2870.0	0.00024411886950630743
2871.0	0.00024028424796619739
2872.0	0.00023564071436639098
2873.0	0.0002302048101176081
2874.0	0.00022399573943373803
2875.0	0.00021703530165834237
2876.0	0.00020934781488615413
2877.0	0.00020096003114647128
2878.0	0.0001919010434439036
2879.0	0.00018220218497904924
2880.0	0.00017189692089765842
2881.0	0.0001610207329420148
2882.0	0.0001496109974015367
2883.0	0.00013770685678223785
2884.0	0.00012534908563501695
2885.0	0.00011257995100265468
2886.0	9.944306796245907e-05
2887.0	8.598325075804343e-05
2888.0	7.224636002809781e-05
2889.0	5.827914665232185e-05
2890.0	4.412909274628045e-05
2891.0	2.984425034518079e-05
2892.0	1.5473078324653193e-05
2893.0	1.0642781114117775e-06
2894.0	-1.333337125939923e-05
2895.0	-2.7671178181902338e-05
2896.0	-4.1900703054257703e-05
2897.0	-5.5973921834428955e-05
2898.0	-6.984338802518326e-05
2899.0	-8.346239254209873e-05
2900.0	-9.678512092637693e-05
2901.0	-0.00010976680737347728
2902.0	-0.0001223638850601529
2903.0	-0.00013453413226535845
2904.0	-0.00014623681379517594
2905.0	-0.00015743281723842135
2906.0	-0.00016808478359744134
2907.0	-0.00017815723185809663
2908.0	-0.00018761667708391014
2909.0	-0.0001964317416415147
2910.0	-0.00020457325918842397
2911.0	-0.00021201437107865224
2912.0	-0.00021873061486795222
2913.0	-0.00022470000462731425
2914.0	-0.00022990310280147268
2915.0	-0.00023432308337783527
2916.0	-0.00023794578616106955
2917.0	-0.0002407597619787326
2918.0	-0.00024275630867412077
2919.0	-0.00024392949777396044
2920.0	-0.00024427619175002783
2921.0	-0.00024379605182580917
2922.0	-0.00024249153631117977
2923.0	-0.00024036788948028154
2924.0	-0.0002374331210395781
2925.0	-0.0002336979762649601
2926.0	-0.0002291758969181143
2927.0	-0.00022388297308359147
2928.0	-0.00021783788609834685
2929.0	-0.00021106184277574678
2930.0	-0.0002035785011549737
2931.0	-0.0001954138880353759
2932.0	-0.00018659630858282273
2933.0	-0.00017715624832142975
2934.0	-0.00016712626784987192
2935.0	-0.00015654089064519078
2936.0	-0.0001454364843405673
2937.0	-0.00013385113588488726
2938.0	-0.00012182452101218411
2939.0	-0.00010939776846818276
2940.0	-9.661331945799928e-05
2941.0	-8.351478279515641e-05
2942.0	-7.014678624578082e-05
2943.0	-5.6554824574645435e-05
2944.0	-4.2785104809807796e-05
2945.0	-2.8884389252113903e-05
2946.0	-1.4899836762443698e-05
2947.0	-8.788428650392116e-07
2948.0	1.3131120791015204e-05
2949.0	2.708266706901081e-05
2950.0	4.0928653537005734e-05
2951.0	5.4622341674265534e-05
2952.0	6.811755455441717e-05
2953.0	8.136883247347553e-05
2954.0	9.433158599877209e-05
2955.0	0.00010696224592354796
2956.0	0.00011921840962339714
2957.0	0.00013105898332301582
2958.0	0.0001424443197964407
2959.0	0.00015333635103942361
2960.0	0.0001636987154703467
2961.0	0.00017349687923502233
2962.0	0.00018269825121069688
2963.0	0.0001912722913269124
2964.0	0.00019919061184318893
2965.0	0.00020642707124815117
2966.0	0.00021295786046973144
2967.0	0.00021876158111239783
2968.0	0.00022381931546482472
2969.0	0.00022811468804912404
2970.0	0.00023163391851193065
2971.0	0.00023436586568683986
2972.0	0.00023630206268792785
2973.0	0.00023743674292433072
2974.0	0.0002377668569568754
2975.0	0.00023729208014863952
2976.0	0.00023601481109257016
2977.0	0.0002339401608304455
2978.0	0.00023107593290866532
2979.0	0.00022743259434717398
2980.0	0.0002230232376285795
2981.0	0.00021786353384476331
2982.0	0.00021197167716795065
2983.0	0.00020536832084255656
2984.0	0.00019807650492243778
2985.0	0.0001901215760059835
2986.0	0.00018153109924816998
2987.0	0.00017233476295477218
2988.0	0.00016256427608841322
2989.0	0.0001522532590400329
2990.0	0.0001414371280416451
2991.0	0.00013015297361745047
2992.0	0.00011843943349014105
2993.0	0.00010633656037752374
2994.0	9.388568513152154e-05
2995.0	8.112927568695752e-05
2996.0	6.811079230103372e-05
2997.0	5.4874539576806524e-05
2998.0	4.146551577405744e-05
2999.0	2.792925991990493e-05
3000.0	1.4311697238223245e-05
