f	CE1EL1	CE1EL2	CE2EL1	CE2EL2
1.0	0.14047059773977164	0.33272640310383444	0.215103740515106	0.34512503072515754
2.0	0.1497360542013592	0.33416520273943406	0.22121800880092113	0.3461054348277942
3.0	0.16442343918004415	0.3362486362908302	0.2308305905071101	0.3474502228657561
4.0	0.18344994345986732	0.3385271414715122	0.24311341122197838	0.3487462932747857
5.0	0.20539597980193483	0.34041452280151613	0.2569821692392185	0.3494554748847768
6.0	0.22859434785861504	0.3412280030140139	0.2711657853593482	0.34895178223584916
7.0	0.2512351186576941	0.34023543893858266	0.2842881454355134	0.34656534147871465
8.0	0.27147976608318325	0.33670684256352257	0.29495711668629476	0.3416303295991442
9.0	0.28757750675895755	0.32996707578456963	0.30185536920572725	0.3335340148451575
10.0	0.2979766795868263	0.3194464991893421	0.3038274184559282	0.32176390166695723
11.0	0.3014243092306283	0.30472645649673713	0.2999575296141713	0.3059500743913048
12.0	0.2970477337555937	0.2855767613122919	0.2896336763744003	0.2859000952652052
13.0	0.284413288793713	0.2619828053028368	0.2725935911078903	0.2616242295617771
14.0	0.26355845904469044	0.23416050060520033	0.2489500282542028	0.23334931926841912
15.0	0.2349955437835642	0.2025579698972924	0.21919362189986596	0.20152027595992844
16.0	0.19968663420948624	0.16784366447560586	0.18417307465638466	0.16678887546626253
17.0	0.15899145798823183	0.1308813794324175	0.14505378536446825	0.12999027088496823
18.0	0.1145913012885032	0.09269339985865785	0.10325732436352177	0.09210835407689696
19.0	0.06839366890810326	0.05441370854215261	0.060385318076641714	0.05423174788108711
20.0	0.02242349985917903	0.017233773466880917	0.018132239773070227	0.017502764267371955
21.0	-0.021292451122742816	-0.017656121575759375	-0.021807735572588756	-0.01693791442800351
22.0	-0.06084107339712895	-0.04912676363160789	-0.0578343066183636	-0.048007807591997076
23.0	-0.09453125862142497	-0.07616778331065224	-0.08852953090677972	-0.07473734269949737
24.0	-0.12098869052350528	-0.09794008107744848	-0.1127360178987028	-0.096319658140843
25.0	-0.1392314695802844	-0.11381995787870404	-0.12962025775806685	-0.11215271822452923
26.0	-0.14872218347496777	-0.12343245261640486	-0.13871741619877367	-0.12187136761850872
27.0	-0.14939350184929176	-0.12667198327713888	-0.1399550441828774	-0.12536749879103828
28.0	-0.14164600869214233	-0.12370909135921973	-0.13365441689509858	-0.122797156106846
29.0	-0.126318685073024	-0.11498286038095261	-0.12050955166579684	-0.11457411729526233
30.0	-0.10463411299751099	-0.10117937464656307	-0.1015452780617038	-0.10135023644195972
31.0	-0.07812198555697251	-0.08319735874308953	-0.0780569651452055	-0.0839835604441554
32.0	-0.04852578675578815	-0.062102847424920546	-0.051535577000421356	-0.06349590196762403
33.0	-0.017698469506840828	-0.03907533945940045	-0.02358256475871892	-0.04102212863095121
34.0	0.012506444339752103	-0.015348353667408998	0.004180337305835667	-0.0177538781625094
35.0	0.04034172539294801	0.007852395095200644	0.03020109399807066	0.0051192923376937125
36.0	0.06426486046618468	0.029369864243783114	0.0530818837450586	0.026468184424761378
37.0	0.0830222489075114	0.04817232963372442	0.0716532853695822	0.045278569153075675
38.0	0.09571434027624806	0.06340279503098337	0.08503395069560153	0.06069925178730884
39.0	0.1018381258373624	0.07441856944396306	0.0926724942463033	0.07208108541883664
40.0	0.10130484406728693	0.0808189785205388	0.09436943461429227	0.07900493915963518
41.0	0.0944323190969742	0.08245984765470105	0.09027824199647472	0.08129724442320027
42.0	0.08191292192433536	0.07945413689380351	0.08088580741682715	0.07903243250767107
43.0	0.0647596289512584	0.07215887860661158	0.06697387413054638	0.07252229908844444
44.0	0.04423395927224209	0.061149324263737294	0.04956408650324985	0.06229304553609286
45.0	0.021760621903437034	0.047181903913551385	0.02985024978188624	0.04905141317688638
