f	gamma
2852.0	-0.0004953985261391012
2853.0	-0.00047685458402808335
2854.0	-0.000457934531515923
2855.0	-0.00043865468281465174
2856.0	-0.0004190316326898066
2857.0	-0.00039908224223209575
2858.0	-0.00037882362442428867
2859.0	-0.00035827312951559626
2860.0	-0.00033744833021614974
2861.0	-0.0003163670067239271
2862.0	-0.00029504713159703416
2863.0	-0.00027350685448416677
2864.0	-0.00025176448672593974
2865.0	-0.00022983848584050325
2866.0	-0.00020774743990616
2867.0	-0.00018551005185435138
2868.0	-0.0001631451236863606
2869.0	-0.00014067154062662873
2870.0	-0.0001181082552264537
2871.0	-9.547427143100388e-05
2872.0	-7.278862862336718e-05
2873.0	-5.007038565857987e-05
2874.0	-2.7338604901530356e-05
2875.0	-4.612336281382273e-06
2876.0	1.808939862354671e-05
2877.0	4.074762245754714e-05
2878.0	6.334341790277011e-05
2879.0	8.585794342443444e-05
2880.0	0.0001082724489334776
2881.0	0.00013056829135314751
2882.0	0.00015272695007707447
2883.0	0.00017473004230572457
2884.0	0.00019655933824874868
2885.0	0.00021819677618070688
2886.0	0.00023962447733760642
2887.0	0.0002608247606422677
2888.0	0.0002817801572461273
2889.0	0.0003024734248758777
2890.0	0.0003228875619728836
2891.0	0.0003430058216140385
2892.0	0.00036281172520266245
2893.0	0.00038228907591821406
2894.0	0.0004014219719139561
2895.0	0.0004201948192518396
2896.0	0.00043859234456401124
2897.0	0.00045659960743097837
2898.0	0.00047420201246611425
2899.0	0.0004913853210970222
2900.0	0.000508135663034143
2901.0	0.0005244395474174556
2902.0	0.0005402838736323844
2903.0	0.0005556559417861931
2904.0	0.0005705434628366938
2905.0	0.00058493456836499
2906.0	0.0005988178199848354
2907.0	0.0006121822183808331
2908.0	0.0006250172119687603
2909.0	0.0006373127051708741
2910.0	0.000649059066300107
2911.0	0.0006602471350467657
2912.0	0.000670868229562057
2913.0	0.0006809141531331265
2914.0	0.0006903772004443311
2915.0	0.0006992501634202028
2916.0	0.0007075263366455969
2917.0	0.0007151995223590905
2918.0	0.0007222640350159552
2919.0	0.0007287147054173964
2920.0	0.000734546884403194
2921.0	0.0007397564461050997
2922.0	0.0007443397907589232
2923.0	0.0007482938470733634
2924.0	0.0007516160741542587
2925.0	0.0007543044629831199
2926.0	0.0007563575374492753
2927.0	0.000757774354935307
2928.0	0.0007585545064558133
2929.0	0.0007586981163499548
2930.0	0.0007582058415285461
2931.0	0.0007570788702768866
2932.0	0.0007553189206148513
2933.0	0.0007529282382161624
2934.0	0.0007499095938891074
2935.0	0.000746266280621322
2936.0	0.0007420021101916569
2937.0	0.0007371214093524806
2938.0	0.0007316290155861011
2939.0	0.0007255302724393877
2940.0	0.0007188310244410105
2941.0	0.0007115376116059954
2942.0	0.0007036568635327635
2943.0	0.0006951960930979997
2944.0	0.0006861630897551235
2945.0	0.000676566112442514
2946.0	0.0006664138821077278
2947.0	0.0006557155738546021
2948.0	0.0006444808087200707
2949.0	0.0006327196450882045
2950.0	0.0006204425697488576
2951.0	0.0006076604886090724
2952.0	0.0005943847170652126
2953.0	0.000580626970044336
2954.0	0.0005663993517236337
2955.0	0.0005517143449366691
2956.0	0.000536584800275952
2957.0	0.0005210239249010657
2958.0	0.0005050452710621315
2959.0	0.0004886627243486205
2960.0	0.0004718904916734927
2961.0	0.0004547430890031721
2962.0	0.0004372353288439293
2963.0	0.00041938230749515764
2964.0	0.00040119939208084574
2965.0	0.00038270220737003906
2966.0	0.0003639066223977503
2967.0	0.000344828736897603
2968.0	0.000325484867557904
2969.0	0.00030589153411264905
2970.0	0.00028606544527949194
2971.0	0.0002660234845565071
2972.0	0.00024578269588963796
2973.0	0.0002253602692233814
2974.0	0.00020477352594634388
2975.0	0.0001840399042444471
2976.0	0.00016317694437395676
2977.0	0.00014220227386650425
2978.0	0.00012113359267907882
2979.0	9.998865830083623e-05
2980.0	7.878527082980178e-05
2981.0	5.754125803142385e-05
2982.0	3.62744603920411e-05
2983.0	1.5002716179201951e-05
2984.0	-6.256153478162527e-06
2985.0	-2.7484359477661542e-05
2986.0	-4.866415958692432e-05
2987.0	-6.977787323018307e-05
2988.0	-9.080789620591594e-05
2989.0	-0.00011173671532301683
2990.0	-0.00013254692294360337
2991.0	-0.00015322123142043212
2992.0	-0.0001737424874167044
2993.0	-0.00019409368609680025
2994.0	-0.00021425798517599182
2995.0	-0.00023421871881753285
2996.0	-0.0002539594113660174
2997.0	-0.00027346379090520314
2998.0	-0.00029271580262976845
2999.0	-0.0003116996220195183
3000.0	-0.00033039966780561234
