f	gamma
1968.0	-0.004070291140250447
1969.0	-0.004152927296895079
1970.0	-0.0042319884991972555
1971.0	-0.004307411984156857
1972.0	-0.004379138105522694
1973.0	-0.0044471103807080265
1974.0	-0.004511275535007188
1975.0	-0.004571583543079049
1976.0	-0.004627987667665119
1977.0	-0.004680444495512869
1978.0	-0.004728913970476301
1979.0	-0.004773359423769539
1980.0	-0.004813747601350287
1981.0	-0.004850048688413333
1982.0	-0.004882236330976344
1983.0	-0.00491028765454247
1984.0	-0.0049341832798274685
1985.0	-0.004953907335540519
1986.0	-0.0049694474682112095
1987.0	-0.004980794849057216
1988.0	-0.004987944177889878
1989.0	-0.004990893684057208
1990.0	-0.004989645124426486
1991.0	-0.004984203778410988
1992.0	-0.004974578440047898
1993.0	-0.004960781407136925
1994.0	-0.0049428284674515625
1995.0	-0.004920738882037415
1996.0	-0.004894535365614345
1997.0	-0.0048642440641018456
1998.0	-0.004829894529289087
1999.0	-0.004791519690673671
2000.0	-0.004749155824495605
2001.0	-0.004702842519994874
2002.0	-0.004652622642923903
2003.0	-0.004598542296347849
2004.0	-0.004540650778768442
2005.0	-0.0044790005396089655
2006.0	-0.004413647132100163
2007.0	-0.0043446491636091765
2008.0	-0.0042720682434556415
2009.0	-0.004195968928261069
2010.0	-0.004116418664879395
2011.0	-0.004033487730959698
2012.0	-0.0039472491731921055
2013.0	-0.0038577787432917962
2014.0	-0.0037651548317764066
2015.0	-0.0036694583995945866
2016.0	-0.0035707729076652752
2017.0	-0.0034691842443886154
2018.0	-0.0033647806511910958
2019.0	-0.0032576526461694988
2020.0	-0.0031478929458993166
2021.0	-0.003035596385474884
2022.0	-0.0029208598368503126
2023.0	-0.0028037821255505885
2024.0	-0.002684463945825274
2025.0	-0.0025630077743163627
2026.0	-0.002439517782314616
2027.0	-0.002314099746679631
2028.0	-0.0021868609594986564
2029.0	-0.0020579101365619484
2030.0	-0.0019273573247322066
2031.0	-0.0017953138082868923
2032.0	-0.0016618920143125528
2033.0	-0.0015272054172321464
2034.0	-0.0013913684425452145
2035.0	-0.0012544963698636143
2036.0	-0.0011167052353234061
2037.0	-0.0009781117334561715
2038.0	-0.0008388331186028298
2039.0	-0.0006989871059519769
2040.0	-0.0005586917722868365
2041.0	-0.0004180654565244365
2042.0	-0.00027722666013007055
2043.0	-0.00013629394749068888
2044.0	4.614153668110307e-06
2045.0	0.00014537925174009573
2046.0	0.0002858831904859417
2047.0	0.00042600814798881355
2048.0	0.0005656367352347525
2049.0	0.000704652094235226
2050.0	0.0008429379956108281
2051.0	0.000980378935553994
2052.0	0.0011168602320904167
2053.0	0.0012522681205590154
2054.0	0.0013864898482315174
2055.0	0.0015194137679920693
2056.0	0.0016509294310007275
2057.0	0.0017809276782624055
2058.0	0.0019093007310270322
2059.0	0.002035942279945382
2060.0	0.0021607475729069478
2061.0	0.002283613501487787
2062.0	0.0024044386859373083
2063.0	0.002523123558633205
2064.0	0.0026395704459371864
2065.0	0.0027536836483834175
2066.0	0.002865369519134385
2067.0	0.0029745365406402303
2068.0	0.0030810953994383173
2069.0	0.0031849590590327095
2070.0	0.0032860428307939296
2071.0	0.0033842644428212216
2072.0	0.0034795441067118826
2073.0	0.0035718045821834135
2074.0	0.0036609712394960908
2075.0	0.003746972119626099
2076.0	0.0038297379921406883
2077.0	0.003909202410728556
2078.0	0.0039853017663419275
2079.0	0.004057975337907034
2080.0	0.004127165340563583
2081.0	0.004192816971394493
2082.0	0.004254878452610008
2083.0	0.004313301072152519
2084.0	0.0043680392216903985
2085.0	0.004419050431971056
2086.0	0.004466295405506597
2087.0	0.004509738046566779
2088.0	0.004549345488456544
2089.0	0.004585088118058207
2090.0	0.004616939597619739
2091.0	0.0046448768837737565
2092.0	0.004668880243773801
2093.0	0.004688933268936715
2094.0	0.004705022885282663
2095.0	0.004717139361366241
2096.0	0.004725276313294901
2097.0	0.004729430706932951
2098.0	0.004729602857292023
2099.0	0.00472579642511097
2100.0	0.0047180184106308184
2101.0	0.004706279144572485
2102.0	0.004690592276327491
2103.0	0.004670974759374057
2104.0	0.004647446833933539
2105.0	0.004620032006884172
2106.0	0.004588757028951486
2107.0	0.004553651869197219
2108.0	0.004514749686830431
2109.0	0.004472086800367028
2110.0	0.004425702654166048
2111.0	0.0043756397823730975
2112.0	0.004321943770303733
2113.0	0.004264663213301333
2114.0	0.004203849673106538
2115.0	0.004139557631776961
2116.0	0.004071844443198232
2117.0	0.0040007702822290325
2118.0	0.003926398091525476
2119.0	0.003848793526090924
2120.0	0.0037680248956002286
2121.0	0.0036841631045490134
2122.0	0.003597281590279479
2123.0	0.00350745625893797
2124.0	0.00341476541941817
2125.0	0.0033192897153488943
2126.0	0.003221112055184387
2127.0	0.0031203175404576995
2128.0	0.00301699339225901
2129.0	0.002911228876002569
2130.0	0.0028031152245462858
2131.0	0.0026927455597305873
2132.0	0.002580214812403745
2133.0	0.002465619641001476
2134.0	0.002349058348751646
2135.0	0.0022306307995737834
2136.0	0.0021104383327454498
2137.0	0.0019885836764087996
2138.0	0.0018651708599899829
2139.0	0.0017403051256064514
2140.0	0.0016140928385375715
2141.0	0.001486641396834221
2142.0	0.001358059140143727
2143.0	0.0012284552578284498
2144.0	0.001097939696454225
2145.0	0.0009666230667285502
2146.0	0.0008346165499656345
2147.0	0.000702031804158025
2148.0	0.00056898086973408
2149.0	0.000435576075080331
2150.0	0.00030192994190786495
2151.0	0.00016815509054370295
2152.0	3.436414522502414e-05
2153.0	-9.933036052333157e-05
2154.0	-0.00023281607834859687
2155.0	-0.0003659809392887216
2156.0	-0.0004987132476702381
2157.0	-0.0006309017746072068
2158.0	-0.0007624358510232564
2159.0	-0.0008932054601187714
2160.0	-0.001023101329206254
2161.0	-0.0011520150208375046
2162.0	-0.0012798390231462957
2163.0	-0.0014064668393319825
2164.0	-0.0015317930762096248
2165.0	-0.0016557135317523436
2166.0	-0.0017781252815547805
2167.0	-0.0018989267641444686
2168.0	-0.002018017865071953
2169.0	-0.0021352999997091963
2170.0	-0.0022506761946882964
2171.0	-0.0023640511679132964
2172.0	-0.0024753314070795184
2173.0	-0.002584425246635197
2174.0	-0.0026912429431228788
2175.0	-0.002795696748838492
2176.0	-0.00289770098374745
2177.0	-0.0029971721055997384
2178.0	-0.0030940287781861813
2179.0	-0.003188191937679998
2180.0	-0.0032795848570106277
2181.0	-0.0033681332082164984
2182.0	-0.0034537651227268536
2183.0	-0.0035364112495238284
2184.0	-0.0036160048111372823
2185.0	-0.003692481657428054
2186.0	-0.003765780317116209
2187.0	-0.0038358420470125873
2188.0	-0.0039026108789150422
2189.0	-0.003966033664131714
2190.0	-0.004026060115596014
2191.0	-0.004082642847540347
2192.0	-0.00413573741269721
2193.0	-0.0041853023369987806
2194.0	-0.004231299151748108
2195.0	-0.004273692423236912
2196.0	-0.004312449779787633
2197.0	-0.004347541936199313
2198.0	-0.004378942715578802
2199.0	-0.004406629068541672
2200.0	-0.004430581089768795
2201.0	-0.004450782031907004
2202.0	-0.004467218316804775
2203.0	-0.0044798795440755025
2204.0	-0.004488758496983873
2205.0	-0.00449385114565253
2206.0	-0.00449515664758879
2207.0	-0.004492677345533401
2208.0	-0.00448641876263537
2209.0	-0.004476389594959417
2210.0	-0.0044626017013345955
2211.0	-0.004445070090555018
2212.0	-0.004423812905945742
2213.0	-0.004398851407309021
2214.0	-0.004370209950268638
2215.0	-0.004337915963031581
2216.0	-0.004301999920589185
2217.0	-0.004262495316381537
2218.0	-0.004219438631451017
2219.0	-0.004172869301113332
2220.0	-0.004122829679176211
2221.0	-0.004069364999737546
2222.0	-0.004012523336597778
2223.0	-0.003952355560322398
2224.0	-0.0038889152929924738
2225.0	-0.0038222588606836964
2226.0	-0.0037524452437156623
2227.0	-0.0036795360247145925
2228.0	-0.0036035953345362765
2229.0	-0.003524689796095081
2230.0	-0.0034428884661489093
2231.0	-0.003358262775090667
2232.0	-0.003270886464798544
2233.0	-0.0031808355245983144
2234.0	-0.003088188125394705
2235.0	-0.00299302455202666
2236.0	-0.0028954271339065715
2237.0	-0.0027954801740025627
2238.0	-0.0026932698762244427
2239.0	-0.0025888842712769246
2240.0	-0.002482413141042249
2241.0	-0.0023739479415582987
2242.0	-0.002263581724657228
2243.0	-0.002151409058332265
2244.0	-0.002037525945899791
2245.0	-0.0019220297440266222
2246.0	-0.0018050190796919379
2247.0	-0.0016865937661539403
2248.0	-0.0015668547179937807
2249.0	-0.001445903865308015
2250.0	-0.0013238440671230858
2251.0	-0.0012007790241042818
2252.0	-0.001076813190634295
2253.0	-0.0009520516863348164
2254.0	-0.0008266002071067022
2255.0	-0.0007005649357627988
2256.0	-0.0005740524523304468
2257.0	-0.0004471696440974358
2258.0	-0.0003200236154787531
2259.0	-0.00019272159777941454
2260.0	-6.537085892827945e-05
2261.0	6.192138673880948e-05
2262.0	0.0001890480685739499
2263.0	0.00031590234951208227
2264.0	0.00044237771569160666
2265.0	0.0005683680657257869
2266.0	0.0006937677995499969
2267.0	0.0008184719067702435
2268.0	0.0009423760544397261
2269.0	0.0010653766741899522
2270.0	0.0011873710486434593
2271.0	0.0013082573970371386
2272.0	0.001427934959983358
2273.0	0.0015463040833001923
2274.0	0.001663266300839616
2275.0	0.0017787244162459255
2276.0	0.0018925825835759379
2277.0	0.002004746386715122
2278.0	0.0021151229175228456
2279.0	0.002223620852643022
2280.0	0.0023301505289164957
2281.0	0.0024346240173327483
2282.0	0.0025369551954608697
2283.0	0.002637059818298919
2284.0	0.0027348555874850272
2285.0	0.0028302622188122292
2286.0	0.002923201507992291
2287.0	0.00301359739461515
2288.0	0.0031013760242509136
2289.0	0.003186465808644565
2290.0	0.0032687974839538847
2291.0	0.0033483041669840645
2292.0	0.003424921409372367
2293.0	0.003498587249680318
2294.0	0.0035692422633503812
2295.0	0.00363682961048756
2296.0	0.003701295081427525
2297.0	0.0037625871400545925
2298.0	0.003820656964835668
2299.0	0.0038754584875367757
2300.0	0.003926948429592526
2301.0	0.003975086336099156
2302.0	0.004019834607405167
2303.0	0.00406115852827468
2304.0	0.00409902629460141
2305.0	0.004133409037652547
2306.0	0.0041642808458244055
2307.0	0.00419161878389393
2308.0	0.004215402909751388
2309.0	0.004235616288602976
2310.0	0.004252245004633192
2311.0	0.004265278170119333
2312.0	0.004274707931992737
2313.0	0.0042805294758433
2314.0	0.0042827410273661775
2315.0	0.0042813438512515
2316.0	0.004276342247520265
2317.0	0.004267743545311625
2318.0	0.004255558094128907
2319.0	0.004239799252553959
2320.0	0.004220483374441282
2321.0	0.00419762979260586
2322.0	0.004171260800020313
2323.0	0.004141401628539446
2324.0	0.0041080804251720894
2325.0	0.004071328225922121
2326.0	0.004031178927222863
2327.0	0.0039876692549907986
2328.0	0.003940838731326678
2329.0	0.0038907296388938114
2330.0	0.003837386983005756
2331.0	0.0037808584514566496
2332.0	0.0037211943721304525
2333.0	0.003658447668426279
2334.0	0.0035926738125388632
2335.0	0.0035239307766357516
2336.0	0.003452278981973781
2337.0	0.0033777812459989554
2338.0	0.0033005027274765437
2339.0	0.0032205108696988583
2340.0	0.0031378753418194573
2341.0	0.0030526679783661674
2342.0	0.0029649627169832946
2343.0	0.0028748355344586883
2344.0	0.002782364381089384
2345.0	0.002687629113443402
2346.0	0.0025907114255751956
2347.0	0.0024916947787533778
2348.0	0.002390664329761965
2349.0	0.002287706857835743
2350.0	0.0021829106902930087
2351.0	0.0020763656269283367
2352.0	0.001968162863231269
2353.0	0.001858394912494977
2354.0	0.0017471555268825344
2355.0	0.0016345396175172701
2356.0	0.0015206431736653548
2357.0	0.0014055631810796641
2358.0	0.0012893975395733327
2359.0	0.001172244979894059
2360.0	0.001054204979969048
2361.0	0.0009353776805910465
2362.0	0.0008158638006178026
2363.0	0.000695764551756114
2364.0	0.0005751815530019668
2365.0	0.00045421674480993407
2366.0	0.0003329723030638157
2367.0	0.00021155055292001727
2368.0	9.005388259849363e-05
2369.0	-3.141534280881044e-05
2370.0	-0.00015275486743806163
2371.0	-0.0002738626305900578
2372.0	-0.00039463685243117585
2373.0	-0.000514976119387491
2374.0	-0.00063477946915942
2375.0	-0.0007539464752866151
2376.0	-0.0008723773311920971
2377.0	-0.0009899729336351165
2378.0	-0.001106634965504006
2379.0	-0.001222265977878459
2380.0	-0.0013367694712945798
2381.0	-0.001450049976143557
2382.0	-0.0015620131321380445
2383.0	-0.0016725657667795507
2384.0	-0.0017816159727625663
2385.0	-0.001889073184250174
2386.0	-0.001994848251958484
2387.0	-0.0020988535169881644
2388.0	-0.002201002883341063
2389.0	-0.0023012118890628555
2390.0	-0.002399397775952429
2391.0	-0.002495479557781354
2392.0	-0.002589378086966384
2393.0	-0.0026810161196406564
2394.0	-0.0027703183790705643
2395.0	-0.0028572116173655685
2396.0	-0.002941624675430817
2397.0	-0.003023488541114053
2398.0	-0.0031027364054985332
2399.0	-0.0031793037172966423
2400.0	-0.0032531282353004368
2401.0	-0.003324150078845277
2402.0	-0.003392311776247445
2403.0	-0.003457558311175343
2404.0	-0.0035198371669174625
2405.0	-0.003579098368511785
2406.0	-0.003635294522702728
2407.0	-0.0036883808556936472
2408.0	-0.0037383152486653044
2409.0	-0.003785058271032044
2410.0	-0.0038285732114094685
2411.0	-0.003868826106269781
2412.0	-0.0039057857662621945
2413.0	-0.003939423800178275
2414.0	-0.003969714636544246
2415.0	-0.003996635542823643
2416.0	-0.004020166642216269
2417.0	-0.004040290928041431
2418.0	-0.004056994275695058
2419.0	-0.004070265452172675
2420.0	-0.004080096123152459
2421.0	-0.00408648085763392
2422.0	-0.004089417130130757
2423.0	-0.004088905320417677
2424.0	-0.004084948710833621
2425.0	-0.004077553481145379
2426.0	-0.00406672870097817
2427.0	-0.004052486319821265
2428.0	-0.004034841154619167
2429.0	-0.00401381087496067
2430.0	-0.00398941598588025
2431.0	-0.003961679808287986
2432.0	-0.003930628457046746
2433.0	-0.0038962908167164936
2434.0	-0.003858698514988404
2435.0	-0.0038178858938327977
2436.0	-0.0037738899783869135
2437.0	-0.0037267504436108317
2438.0	-0.0036765095787408184
2439.0	-0.0036232122495724805
2440.0	-0.0035669058586064355
2441.0	-0.0035076403030923704
2442.0	-0.0034454679310080183
2443.0	-0.003380443495012081
2444.0	-0.00331262410441096
2445.0	-0.003242069175181857
2446.0	-0.003168840378095592
2447.0	-0.003093001584983758
2448.0	-0.0030146188131981925
2449.0	-0.0029337601683094524
2450.0	-0.002850495785094726
2451.0	-0.0027648977668661063
2452.0	-0.0026770401231915697
2453.0	-0.0025869987060618354
2454.0	-0.002494851144558843
2455.0	-0.0024006767780813416
2456.0	-0.0023045565881851826
2457.0	-0.002206573129096871
2458.0	-0.002106810456959209
2459.0	-0.0020053540578707603
2460.0	-0.0019022907747791552
2461.0	-0.0017977087332919227
2462.0	-0.0016916972664672673
2463.0	-0.0015843468386494712
2464.0	-0.0014757489684128963
2465.0	-0.0013659961506811004
2466.0	-0.0012551817780867714
2467.0	-0.0011434000616387322
2468.0	-0.0010307459507643035
2469.0	-0.0009173150527939293
2470.0	-0.0008032035519568599
2471.0	-0.0006885081279555539
2472.0	-0.000573325874188656
2473.0	-0.0004577542156910544
2474.0	-0.0003418908268601823
2475.0	-0.00022583354903772063
2476.0	-0.000109680308017636
2477.0	6.470968452496268e-06
2478.0	0.00012252243310527332
2479.0	0.00023837640145392967
2480.0	0.00035393543389119364
2481.0	0.00046910241751538934
2482.0	0.0005837806476180487
2483.0	0.0006978739087621053
2484.0	0.0008112865553849337
2485.0	0.0009239235918569546
2486.0	0.001035690751930636
2487.0	0.0011464945775120719
2488.0	0.0012562424966903283
2489.0	0.0013648429009591948
2490.0	0.0014722052215667889
2491.0	0.0015782400049302937
2492.0	0.001682858987051772
2493.0	0.0017859751668748158
2494.0	0.0018875028785197948
2495.0	0.0019873578623386973
2496.0	0.0020854573347301453
2497.0	0.0021817200566575544
2498.0	0.002276066400812952
2499.0	0.0023684184173713794
2500.0	0.002458699898282455
2501.0	0.002546836440044017
2502.0	0.002632755504909477
2503.0	0.0027163864804749635
2504.0	0.00279766073760058
2505.0	0.0028765116866162695
2506.0	0.002952874831767162
2507.0	0.0030266878238542137
2508.0	0.003097890511026552
2509.0	0.0031664249876848264
2510.0	0.0032322356414555475
2511.0	0.003295269198198869
2512.0	0.0033554747650127153
2513.0	0.0034128038711995334
2514.0	0.003467210507162069
2515.0	0.0035186511611974493
2516.0	0.003567084854160169
2517.0	0.003612473171966367
2518.0	0.0036547802959139603
2519.0	0.003693973030794662
2520.0	0.0037300208307758996
2521.0	0.003762895823032679
2522.0	0.00379257282911149
2523.0	0.003819029384009429
2524.0	0.003842245752955025
2525.0	0.003862204945877822
2526.0	0.0038788927295566556
2527.0	0.003892297637438162
2528.0	0.0039024109771189927
2529.0	0.003909226835487267
2530.0	0.003912742081520881
2531.0	0.003912956366741914
2532.0	0.003909872123328766
2533.0	0.003903494559889329
2534.0	0.00389383165490057
2535.0	0.003880894147821879
2536.0	0.003864695527891454
2537.0	0.0038452520206168988
2538.0	0.003822582571973241
2539.0	0.0037967088303233866
2540.0	0.003767655126078163
2541.0	0.003735448449114328
2542.0	0.00370011842397195
2543.0	0.003661697282853291
2544.0	0.0036202198364475727
2545.0	0.0035757234426082676
2546.0	0.0035282479729103057
2547.0	0.003477835777117705
2548.0	0.0034245316455925466
2549.0	0.003368382769678591
2550.0	0.0033094387000949083
2551.0	0.003247751303375268
2552.0	0.0031833747163923613
2553.0	0.0031163652990056304
2554.0	0.0030467815848749915
2555.0	0.002974684230482154
2556.0	0.0029001359624049776
2557.0	0.00282320152288973
2558.0	0.0027439476137683973
2559.0	0.0026624428387702517
2560.0	0.0025787576442763025
2561.0	0.002492964258568978
2562.0	0.0024051366296280272
2563.0	0.0023153503615269445
2564.0	0.0022236826494846837
2565.0	0.0021302122136271097
2566.0	0.0020350192315166152
2567.0	0.0019381852695060189
2568.0	0.0018397932129766118
2569.0	0.001739927195519469
2570.0	0.0016386725271199656
2571.0	0.001536115621407607
2572.0	0.0014323439220323608
2573.0	0.0013274458282306885
2574.0	0.0012215106196437299
2575.0	0.0011146283804524405
2576.0	0.001006889922893617
2577.0	0.0008983867102210785
2578.0	0.0007892107791786689
2579.0	0.0006794546620487116
2580.0	0.0005692113083443443
2581.0	0.00045857400620921284
2582.0	0.0003476363035929838
2583.0	0.0002364919292683749
2584.0	0.00012523471375578345
2585.0	1.3958510223489114e-05
2586.0	-9.724288457166121e-05
2587.0	-0.0002082758092347863
2588.0	-0.00031904681651037106
2589.0	-0.0004294627518181953
2590.0	-0.0005394308314835021
2591.0	-0.0006488587205955277
2592.0	-0.0007576546104281227
2593.0	-0.0008657272953592486
2594.0	-0.0009729862492232822
2595.0	-0.0010793417010338921
2596.0	-0.001184704710013218
2597.0	-0.0012889872398644904
2598.0	-0.0013921022322276931
2599.0	-0.0014939636792550065
2600.0	-0.001594486695247403
2601.0	-0.0016935875872918292
2602.0	-0.0017911839248397762
2603.0	-0.0018871946081716055
2604.0	-0.0019815399356872022
2605.0	-0.002074141669969046
2606.0	-0.002164923102562054
2607.0	-0.002253809117417485
2608.0	-0.002340726252947537
2609.0	-0.002425602762640202
2610.0	-0.0025083686741841746
2611.0	-0.0025889558470548286
2612.0	-0.0026672980285150976
2613.0	-0.0027433309079834918
2614.0	-0.0028169921697267317
2615.0	-0.0028882215438321007
2616.0	-0.0029569608554190956
2617.0	-0.0030231540720500735
2618.0	-0.003086747349300683
2619.0	-0.0031476890744541863
2620.0	-0.0032059299082829807
2621.0	-0.0032614228248850096
2622.0	-0.0033141231495418338
2623.0	-0.0033639885945685026
2624.0	-0.0034109792931266746
2625.0	-0.0034550578309736116
2626.0	-0.0034961892761222325
2627.0	-0.0035343412063887163
2628.0	-0.0035694837348058325
2629.0	-0.0036015895328827246
2630.0	-0.0036306338516926646
2631.0	-0.0036565945407727248
2632.0	-0.0036794520648213815
2633.0	-0.00369918951818144
2634.0	-0.0037157926370976462
2635.0	-0.003729249809740581
2636.0	-0.0037395520839898473
2637.0	-0.003746693172971701
2638.0	-0.0037506694583483253
2639.0	-0.0037514799913573576
2640.0	-0.0037491264916027466
2641.0	-0.0037436133435994096
2642.0	-0.0037349475910764453
2643.0	-0.003723138929045239
2644.0	-0.00370819969364087
2645.0	-0.0036901448497469735
2646.0	-0.003668991976416267
2647.0	-0.0036447612501003127
2648.0	-0.0036174754257047356
2649.0	-0.0035871598154871005
2650.0	-0.0035538422658168284
2651.0	-0.0035175531318186386
2652.0	-0.0034783252499218514
2653.0	-0.003436193908340968
2654.0	-0.003391196815513092
2655.0	-0.0033433740665209256
2656.0	-0.0032927681075308564
2657.0	-0.003239423698277345
2658.0	-0.003183387872627047
2659.0	-0.0031247098972569417
2660.0	-0.0030634412284829774
2661.0	-0.002999635467276418
2662.0	-0.0029333483125077824
2663.0	-0.002864637512458478
2664.0	-0.002793562814642659
2665.0	-0.002720185913982396
2666.0	-0.002644570399381206
2667.0	-0.0025667816987424126
2668.0	-0.002486887022479032
2669.0	-0.0024049553055644542
2670.0	-0.0023210571481739905
2671.0	-0.0022352647549671633
2672.0	-0.0021476518730644146
2673.0	-0.0020582937287700006
2674.0	-0.0019672669630960726
2675.0	-0.0018746495661434257
2676.0	-0.00178052081039354
2677.0	-0.0016849611829708013
2678.0	-0.0015880523169309337
2679.0	-0.0014898769216357753
2680.0	-0.001390518712271921
2681.0	-0.0012900623385756526
2682.0	-0.0011885933128216353
2683.0	-0.001086197937139399
2684.0	-0.000982963230217909
2685.0	-0.0008789768534598533
2686.0	-0.0007743270366502435
2687.0	-0.0006691025031997112
2688.0	-0.0005633923950277963
2689.0	-0.0004572861971489339
2690.0	-0.00035087366202441773
2691.0	-0.0002442447337452118
2692.0	-0.00013748947210873099
2693.0	-3.0697976654220246e-05
2694.0	7.60396892801079e-05
2695.0	0.00018263357441320079
2696.0	0.0002889939152275388
2697.0	0.00039503121146185384
2698.0	0.0005006563013265719
2699.0	0.0006057804363793741
2700.0	0.0007103153559974989
2701.0	0.0008141733613848424
2702.0	0.0009172673890516626
2703.0	0.0010195110837048578
2704.0	0.0011208188704894242
2705.0	0.0012211060265187262
2706.0	0.001320288751635618
2707.0	0.0014182842383443821
2708.0	0.0015150107408549824
2709.0	0.0016103876431835815
2710.0	0.0017043355262507324
2711.0	0.0017967762339232344
2712.0	0.0018876329379432213
2713.0	0.001976830201692311
2714.0	0.0020642940427361453
2715.0	0.0021499519940989553
2716.0	0.002233733164216946
2717.0	0.0023155682955207863
2718.0	0.0023953898215995093
2719.0	0.0024731319228974294
2720.0	0.0025487305809000736
2721.0	0.0026221236307627698
2722.0	0.0026932508123401356
2723.0	0.0027620538195736147
2724.0	0.002828476348197279
2725.0	0.00289246414172272
2726.0	0.002953965035665414
2727.0	0.0030129289999770606
2728.0	0.003069308179648784
2729.0	0.0031230569334528813
2730.0	0.003174131870791551
2731.0	0.0032224918866229526
2732.0	0.00326809819443685
2733.0	0.003310914357252833
2734.0	0.0033509063166173546
2735.0	0.003388042419575774
2736.0	0.003422293443598375
2737.0	0.0034536326194413406
2738.0	0.00348203565192409
2739.0	0.0035074807386077144
2740.0	0.0035299485863597643
2741.0	0.003549422425793269
2742.0	0.003565888023569237
2743.0	0.003579333692553756
2744.0	0.003589750299822873
2745.0	0.0035971312725097833
2746.0	0.0036014726014912176
2747.0	0.00360277284291125
2748.0	0.003601033117542958
2749.0	0.0035962571079899064
2750.0	0.003588451053731461
2751.0	0.003577623744017504
2752.0	0.0035637865086202776
2753.0	0.0035469532064524266
2754.0	0.0035271402120626294
2755.0	0.003504366400021418
2756.0	0.0034786531272121054
2757.0	0.0034500242130430644
2758.0	0.003418505917599535
2759.0	0.0033841269177549683
2760.0	0.0033469182812631694
2761.0	0.0033069134388549683
2762.0	0.0032641481543637433
2763.0	0.003218660492907007
2764.0	0.003170490787151831
2765.0	0.0031196816016937755
2766.0	0.0030662776955812467
2767.0	0.003010325983017441
2768.0	0.0029518754922747232
2769.0	0.0028909773228576116
2770.0	0.002827684600950497
2771.0	0.002762052433190468
2772.0	0.002694137858803929
2773.0	0.0026239998001494793
2774.0	0.002551699011709301
2775.0	0.00247729802757326
2776.0	0.0024008611074612576
2777.0	0.0023224541813296863
2778.0	0.0022421447926107107
2779.0	0.0021600020401317073
2780.0	0.0020760965187665526
2781.0	0.001990500258867647
2782.0	0.00190328666453215
2783.0	0.0018145304507546443
2784.0	0.0017243075795193056
2785.0	0.0016326951948878341
2786.0	0.0015397715571366117
2787.0	0.0014456159760006014
2788.0	0.0013503087430800408
2789.0	0.0012539310634683786
2790.0	0.0011565649866580882
2791.0	0.0010582933367849707
2792.0	0.0009591996422686803
2793.0	0.000859368064909462
2794.0	0.0007588833285021306
2795.0	0.0006578306470260934
2796.0	0.0005562956524741441
2797.0	0.00045436432237960144
2798.0	0.00035212290710331376
2799.0	0.00024965785694287676
2800.0	0.00014705574912419905
2801.0	4.440321473795405e-05
2802.0	-5.821313431725309e-05
2803.0	-0.00016070677832501456
2804.0	-0.00026299136261081026
2805.0	-0.0003649807702125166
2806.0	-0.0004665891942983098
2807.0	-0.0005677312102727304
2808.0	-0.0006683218475094927
2809.0	-0.000768276660651711
2810.0	-0.0008675118004188478
2811.0	-0.0009659440838614819
2812.0	-0.0010634910640058655
2813.0	-0.001160071098828102
2814.0	-0.001255603419502717
2815.0	-0.0013500081978667108
2816.0	-0.0014432066130435474
2817.0	-0.0015351209171721985
2818.0	-0.0016256745001847028
2819.0	-0.0017147919535806149
2820.0	-0.0018023991331432795
2821.0	-0.0018884232205472438
2822.0	-0.0019727927838048436
2823.0	-0.00205543783650259
2824.0	-0.0021362898957772423
2825.0	-0.002215282038984618
2826.0	-0.0022923489590140995
2827.0	-0.002367427018202474
2828.0	-0.0024404543008037416
2829.0	-0.002511370663970917
2830.0	-0.002580117787207825
2831.0	-0.0026466392202513034
2832.0	-0.0027108804293431788
2833.0	-0.0027727888418553506
2834.0	-0.0028323138892308542
2835.0	-0.0028894070482057732
2836.0	-0.002944021880279377
2837.0	-0.002996114069399227
2838.0	-0.0030456414578318752
2839.0	-0.0030925640801890693
2840.0	-0.003136844195583469
2841.0	-0.0031784463178864096
2842.0	-0.00321733724406512
2843.0	-0.0032534860805757742
2844.0	-0.003286864267791893
2845.0	-0.003317445602449096
2846.0	-0.0033452062580879858
2847.0	-0.0033701248034801855
2848.0	-0.0033921822190226473
2849.0	-0.0034113619110883666
2850.0	-0.0034276497243224775
2851.0	-0.003441033951874955
2852.0	-0.0034515053435627166
2853.0	-0.0034590571119555787
2854.0	-0.003463684936382568
2855.0	-0.0034653869648563975
2856.0	-0.003464163813916145
2857.0	-0.0034600185663895525
2858.0	-0.0034529567670783675
2859.0	-0.0034429864163717013
2860.0	-0.003430117961794316
2861.0	-0.0034143642874982787
2862.0	-0.003395740701708315
2863.0	-0.0033742649221329096
2864.0	-0.003349957059354613
2865.0	-0.003322839598215304
2866.0	-0.003292937377213103
2867.0	-0.0032602775659298306
2868.0	-0.003224889640509597
2869.0	-0.0031868053572099682
2870.0	-0.0031460587240499807
2871.0	-0.0031026859705795876
2872.0	-0.0030567255157978937
2873.0	-0.003008217934247735
2874.0	-0.0029572059203175215
2875.0	-0.002903734250780216
2876.0	-0.00284784974560356
2877.0	-0.0027896012270650877
2878.0	-0.0027290394772072576
2879.0	-0.002666217193670768
2880.0	-0.0026011889439429333
2881.0	-0.002534011118062139
2882.0	-0.0024647418798181358
2883.0	-0.002393441116491203
2884.0	-0.002320170387173025
2885.0	-0.002244992869713862
2886.0	-0.0021679733063419927
2887.0	-0.00208917794800145
2888.0	-0.002008674497456858
2889.0	-0.0019265320512128633
2890.0	-0.0018428210402993165
2891.0	-0.0017576131699718115
2892.0	-0.0016709813583794606
