f	aligned	misaligned
1713.0	-0.000277498092077548	0.0011977613907705154
1714.0	-0.0003060107137193354	0.0010423654285889004
1715.0	-0.0003334346313871579	0.0008836118704625542
1716.0	-0.0003596796419693916	0.0007220435863121668
1717.0	-0.00038465969292107466	0.0005582123681593324
1718.0	-0.0004082931636289835	0.00039267704724059926
1719.0	-0.00043050313130441487	0.0002260015894160375
1720.0	-0.00045121762054044906	5.8753175356198e-05
1721.0	-0.00047036983572647283	-0.00010849972796031721
1722.0	-0.0004878983755725318	-0.0002751892978883629
1723.0	-0.0005037474290573386	-0.00044075028234424706
1724.0	-0.0005178669521777176	-0.0006046219150910003
1725.0	-0.0005302128249430554	-0.0007662498135968027
1726.0	-0.0005407469881257255	-0.0009250878530475885
1727.0	-0.0005494375593476113	-0.00108060001018477
1728.0	-0.0005562589281530281	-0.0012322621707466707
1729.0	-0.0005611918297898204	-0.0013795638944254997
1730.0	-0.0005642233974923487	-0.0015220101313990712
1731.0	-0.0005653471931329787	-0.0016591228846713922
1732.0	-0.000564563216181496	-0.0017904428126439993
1733.0	-0.00056187789098502	-0.001915530766549154
1734.0	-0.0005573040324538061	-0.0020339692576055064
1735.0	-0.0005508607903108153	-0.002145363848996897
1736.0	-0.0005425735721345929	-0.00224934446804004
1737.0	-0.0005324739454959588	-0.0023455666341795516
1738.0	-0.0005205995195586713	-0.0024337125987400924
1739.0	-0.000506993806582496	-0.002513492392670638
1740.0	-0.0004917060638339162	-0.002584644778830168
1741.0	-0.0004747911164745583	-0.002646938105693466
1742.0	-0.00045630916206030247	-0.002700171059692443
1743.0	-0.0004363255573444926	-0.0027441733137564656
1744.0	-0.00041491058813706563	-0.002778806069968911
1745.0	-0.00039213922302670356	-0.002803962494619547
1746.0	-0.0003680908518258934	-0.0028195680442988195
1747.0	-0.00034284900964850085	-0.0028255806820513723
1748.0	-0.00031650108757592466	-0.0028219909829802223
1749.0	-0.0002891380309112011	-0.0028088221290684836
1750.0	-0.0002608540260603093	-0.0027861297933618368
1751.0	-0.00023174617711583514	-0.0027540019140298187
1752.0	-0.0002019141732512164	-0.0027125583591972174
1753.0	-0.0001714599480619845	-0.0026619504838060934
1754.0	-0.00014048733201564795	-0.002602360580133855
1755.0	-0.0001091016991929079	-0.002534001223952171
1756.0	-7.740960951916481e-05	-0.0024571145186620402
1757.0	-4.551844769915556e-05	-0.002371971240085751
1758.0	-1.3536060075161616e-05	-0.002278869884928154
1759.0	1.8429609365264773e-05	-0.0021781356262447426
1760.0	5.0270882605854116e-05	-0.0020701191795655417
1761.0	8.188070962026218e-05	-0.0019551955836214704
1762.0	0.00011315302757769659	-0.0018337628999069919
1763.0	0.0001439831160327215	-0.0017062408355818133
1764.0	0.00017426794691191311	-0.001573069294470835
1765.0	0.00020390652813015485	-0.0014347068611583744
1766.0	0.00023280023969262753	-0.001291629223396057
1767.0	0.00026085316116632434	-0.0011443275382456133
1768.0	0.000287972389435923	-0.000993306747563372
1769.0	0.00031406834569363304	-0.0008390838485988884
1770.0	0.0003390550706509674	-0.0006821861256247578
1771.0	0.0003628505070015298	-0.0005231493486432229
1772.0	0.0003853767682092819	-0.0003625159453158279
1773.0	0.0004065603927439495	-0.00020083315234988329
1774.0	0.0004263325829359745	-3.8651152637545445e-05
1775.0	0.00044462942767699645	0.00012347879551726998
1776.0	0.0004613921082473133	0.00028500623072703565
1777.0	0.00047656708660994936	0.00044538335604840586
1778.0	0.0004901062755714649	0.0006040668953806062
1779.0	0.000501967190271245	0.0007605199324449913
1780.0	0.0005121130805254125	0.0009142137261284015
1781.0	0.0005205130436162981	0.0010646294960548503
1782.0	0.0005271421171852407	0.0012112601723609311
1783.0	0.0005319813519539576	0.0013536121037778144
1784.0	0.0005350178640680728	0.001491206718269746
1785.0	0.0005362448669253531	0.001623582130647752
1786.0	0.0005356616824204346	0.0017502946917616368
1787.0	0.0005332737316071979	0.001870920474079834
1788.0	0.000529092504849186	0.0019850566886851027
1789.0	0.0005231355115972291	0.002092323028955638
1790.0	0.0005154262100018512	0.0021923629364522814
1791.0	0.0005059939166353195	0.002284844784802951
1792.0	0.000494873696664636	0.002369462977658368
1793.0	0.0004821062348819615	0.002445938957087216
1794.0	0.0004677376880624041	0.0025140221190895124
1795.0	0.0004518195191811768	0.00257349063322336
1796.0	0.0004344083140821369	0.002624152163669639
1797.0	0.00041556558124752115	0.0026658444893973786
1798.0	0.0003953575353744139	0.002698436021435957
1799.0	0.0003738548655166816	0.002721826215612719
1800.0	0.0003511324886013244	0.0027359458794706305
1801.0	0.0003272692891763832	0.0027407573724407357
1802.0	0.0003023478462916098	0.0027362546987080836
1803.0	0.00027645414845529296	0.002722463492573706
1804.0	0.00024967729764859307	0.0026994408964806735
1805.0	0.00022210920341392574	0.0026672753322360904
1806.0	0.0001938442680652474	0.00262608616632258
1807.0	0.00016497906409622138	0.002576023270551327
1808.0	0.00013561200488636368	0.0025172664796625005
1809.0	0.00010584300982559606	0.002450024947826249
1810.0	7.577316499484711e-05	0.002374536406339448
1811.0	4.5504380552402555e-05	0.002291066325144491
1812.0	1.5139045985529571e-05	0.0021999069811217947
1813.0	-1.5220315608859177e-05	0.0021013764364189317
1814.0	-4.547139304922213e-05	0.0019958174303819133
1815.0	-7.551243123736593e-05	0.001883596188944267
1816.0	-0.00010524257281421985	0.0017651011556028308
1817.0	-0.00013456219615789545	0.0016407416483736948
1818.0	-0.00016337324859347704	0.0015109464473662822
1819.0	-0.00019157957370219024	0.0013761623178440512
1820.0	-0.00021908723163914924	0.0012368524738549428
1821.0	-0.00024580481139485025	0.0010934949877094116
1822.0	-0.00027164373396425137	0.0009465811507633178
1823.0	-0.000296518545420122	0.0007966137911207794
1824.0	-0.0003203471989228588	0.0006441055540136544
1825.0	-0.00034305132473821476	0.0004895771507332546
1826.0	-0.0003645564873762173	0.000333555582091676
1827.0	-0.0003847924290096485	0.00017657234246915002
1828.0	-0.00040369329837824355	1.9161610562502414e-05
1829.0	-0.0004211978644346662	-0.0001381415670087639
1830.0	-0.00043724971404159616	-0.0002948030930691232
1831.0	-0.00045179743308369763	-0.00045029163205646014
1832.0	-0.00046479477041534495	-0.0006040804108493777
1833.0	-0.00047620078412399677	-0.0007556490021549882
1834.0	-0.00048597996964917583	-0.0009044850844214279
1835.0	-0.0004941023693592579	-0.0010500861723296013
1836.0	-0.0005005436632511787	-0.001191961312022514
1837.0	-0.0005052852405022545	-0.001329632735355834
1838.0	-0.0005083142516684777	-0.0014626374676020096
1839.0	-0.0005096236413888126	-0.0015905288831999313
1840.0	-0.0005092121615211003	-0.0017128782043272807
1841.0	-0.0005070843647010646	-0.0018292759372708495
1842.0	-0.0005032505783817707	-0.0019393332417874352
1843.0	-0.0004977268594765123	-0.0020426832288796496
1844.0	-0.0004905349297931055	-0.0021389821826592157
1845.0	-0.0004817020925118698	-0.0022279107022329537
1846.0	-0.00047126113002290363	-0.0023091747598214443
1847.0	-0.00045925018350034255	-0.002382506671609835
1848.0	-0.00044571261465222367	-0.00244766597812869
1849.0	-0.00043069685014353104	-0.002504440231274899
1850.0	-0.00041425620924752816	-0.00255264568540128
1851.0	-0.0003964487153360237	-0.002592127890231858
1852.0	-0.00037733689187211504	-0.0026227621836964724
1853.0	-0.000356987543620397	-0.002644454083118581
1854.0	-0.0003354715238376763	-0.002657139573537597
1855.0	-0.0003128634882531814	-0.002660785292297356
1856.0	-0.0002892416366903376	-0.0026553886093848614
1857.0	-0.00026468744322200857	-0.0026409776033583347
1858.0	-0.00023928537578830206	-0.0026176109330575898
1859.0	-0.00021312260623973208	-0.002585377605643525
1860.0	-0.00018628871179890644	-0.002544396641864539
1861.0	-0.00015887536896125364	-0.002494816639795662
1862.0	-0.0001309760408786942	-0.0024368152386392856
1863.0	-0.000102685659290305	-0.0023705984845138633
1864.0	-7.410030208043804e-05	-0.002296400100487455
1865.0	-4.5316867557617e-05	-0.0022144806634356775
1866.0	-1.643274655649743e-05	-0.0021251266906170616
1867.0	1.2454506529412882e-05	-0.00202864963916186
1868.0	4.1247502674910275e-05	-0.0019253848219630543
1869.0	6.984934600308456e-05	-0.001815690243737359
1870.0	9.816395931651562e-05	-0.0016999453612925452
1871.0	0.00012609640628811602	-0.0015785497722883694
1872.0	0.00015355320923293096	-0.0014519218370176955
1873.0	0.00018044266139878367	-0.0013204972379578467
1874.0	0.00020667513273470097	-0.0011847274820453943
1875.0	0.0002321633681190284	-0.001045078350820234
1876.0	0.0002568227770568688	-0.0009020283037540778
1877.0	0.00028057171388686365	-0.0007560668402318429
1878.0	0.0003033317475706446	-0.0006076928257909356
1879.0	0.0003250279201755873	-0.0004574127883354014
1880.0	0.0003455889932004458	-0.00030573919014176016
1881.0	0.0003649476809364467	-0.0001531886815458489
1882.0	0.0003830408701010882	-2.8034225851335053e-07
1883.0	0.0003998098250296851	0.00015246608370808558
1884.0	0.0004152003777593816	0.0003045319535048555
1885.0	0.0004291631023924953	0.0004554014853081466
1886.0	0.00044165347318005956	0.0006045635066129863
1887.0	0.00045263200582203156	0.0007515131850337232
1888.0	0.0004620643815382783	0.0008957537357570419
1889.0	0.0004699215535229347	0.0010367980998746407
1890.0	0.0004761798354549629	0.001174170587930527
1891.0	0.00048082097179850047	0.001307408483140023
1892.0	0.00048383218968844834	0.0014360635988802445
1893.0	0.0004852062322590839	0.0015597037852143605
1894.0	0.0004849413733361461	0.0016779143793888183
1895.0	0.00048304141347573	0.0017902995954376085
1896.0	0.00047951565739613364	0.0018964838482422495
1897.0	0.0004743788729113425	0.001996113007619979
1898.0	0.0004676512315369139	0.0020888555782571875
1899.0	0.00045935823100037984	0.0021744038015601283
1900.0	0.0004495305999488554	0.002252474675764169
1901.0	0.000438204185205814	0.00232281089092456
1902.0	0.0004254198219873018	0.0023851816757030565
1903.0	0.00041122318754433125	0.002439383553168687
1904.0	0.0003956646387532378	0.002485241003141383
1905.0	0.0003787990342288823	0.0025226070289279846
1906.0	0.0003606855415867697	0.002551363626625852
1907.0	0.00034138743052884593	0.002571422155502956
1908.0	0.00032097185247441026	0.002582723608299812
1909.0	0.0002995096075018122	0.0025852387806397487
1910.0	0.0002770748994073845	0.002578968339077502
1911.0	0.0002537450797274335	0.002563942787660263
1912.0	0.0002296003816041679	0.0025402223332202274
1913.0	0.0002047236444093544	0.0025078966499608546
1914.0	0.00017920003006918154	0.0024670845442407046
1915.0	0.00015311673205965163	0.002417933520795999
1916.0	0.00012656267806532154	0.0023606192519767663
1917.0	9.962822731350313e-05	0.0022953449518987785
1918.0	7.240486361231391e-05	0.002222340657734249
1919.0	4.49848851335837e-05	0.002141862420677054
1920.0	1.7461091990943808e-05	0.0020541914094225934
1921.0	-1.0073527331142928e-05	0.0019596329292959503
1922.0	-3.752610963951965e-05	0.0018585153604453789
1923.0	-6.48042297292685e-05	0.0017511890187892516
1924.0	-9.18162110641824e-05	0.00163802494366283
1925.0	-0.00011847143339797136	0.001519413616356641
1926.0	-0.00014468063630574844	0.0013957636139672748
1927.0	-0.00017035621761068076	0.0012675002031974094
1928.0	-0.00019541252570950724	0.001135063878941336
1929.0	-0.00021976614482328068	0.0009989088526729704
1930.0	-0.00024333617222484574	0.0008595014958199417
1931.0	-0.00026604448652307064	0.0007173187434557153
1932.0	-0.00028781600611613005	0.0005728464637676357
1933.0	-0.00030857893696003614	0.0004265777988732869
1934.0	-0.000328265008836541	0.0002790114826463521
1935.0	-0.0003468096993444325	0.00013065014128656828
1936.0	-0.0003641524448809283	-1.8001417578993633e-05
1937.0	-0.00038023683792499756	-0.00016643792144374042
1938.0	-0.0003950108099816087	-0.00031415534928467127
1939.0	-0.00040842679959533676	-0.00046065264191411126
1940.0	-0.0004204419048930607	-0.0006054334005199698
1941.0	-0.00043101802016846285	-0.0007480075676404536
1942.0	-0.00044012195607548855	-0.0008878930848831906
1943.0	-0.00044772554305406824	-0.0010246175217861456
1944.0	-0.0004538057176682877	-0.0011577196703191558
1945.0	-0.0004583445915953394	-0.0012867510996474514
1946.0	-0.00046132950306248177	-0.001411277665920457
1947.0	-0.00046275305058859646	-0.0015308809720047589
1948.0	-0.00046261310894679187	-0.0016451597722575593
1949.0	-0.00046091282732451484	-0.0017537313176269626
1950.0	-0.00045766060971753355	-0.001856232636572656
1951.0	-0.0004528700776540093	-0.0019523217475247525
1952.0	-0.00044656001540412105	-0.0020416787988331324
1953.0	-0.00043875429788946003	-0.002124007132411099
1954.0	-0.0004294818015642631	-0.002199034267539936
1955.0	-0.0004187762985974515	-0.0022665128015753873
1956.0	-0.00040667633474006804	-0.002326221224582144
1957.0	-0.00039322509131710153	-0.002377964645218316
1958.0	-0.00037847023183518354	-0.002421575425495229
1959.0	-0.0003624637337488693	-0.0024569137223499687
1960.0	-0.00034526170597707793	-0.002483867934286364
1961.0	-0.0003269241928083098	-0.002502355051664149
1962.0	-0.000307514964878105	-0.002512320909544581
1963.0	-0.0002871012979443542	-0.0025137403423327077
1964.0	-0.0002657537402262944	-0.0025066172397904428
1965.0	-0.0002435458691098535	-0.0024909845043301453
1966.0	-0.00022055403805673049	-0.002466903909833277
1967.0	-0.00019685711458617078	-0.0024344658625730553
1968.0	-0.00017253621022678047	-0.0023937890651514917
1969.0	-0.00014767440336160322	-0.0023450200846898525
1970.0	-0.00012235645591169783	-0.0022883328268349743
1971.0	-9.666852482287294e-05	-0.0022239279174622166
1972.0	-7.069786933619395e-05	-0.0021520319942676903
1973.0	-4.45325550350365e-05	-0.002072896910745083
1974.0	-1.8261155671110436e-05	-0.001986798855338402
1975.0	8.027546222495914e-06	-0.001894037388846648
1976.0	3.4244858920901965e-05	-0.0017949344034307027
1977.0	6.030248029017301e-05	-0.001689833006835625
1978.0	8.61127947580588e-05	-0.0015790963356921925
1979.0	0.00011158916747555604	-0.0014631063019977814
1980.0	0.00013664623468307552	-0.001342262277099833
1981.0	0.0001612001893094529	-0.0012169797177129177
1982.0	0.00018516906084976577	-0.0010876887386924087
1983.0	0.000208472988588595	-0.0009548326374646367
1984.0	0.00023103448725960243	-0.0008188663751711833
1985.0	0.0002527787042590231	-0.000680255019728068
1986.0	0.0002736336675605739	-0.0005394721561249651
1987.0	0.00029353052351228004	-0.00039699826939370794
1988.0	0.00031240376373085134	-0.00025331910576422827
1989.0	0.0003301914403472248	-0.00010892401759546312
1990.0	0.00034683536889778453	3.569570228533915e-05
1991.0	0.000362281318197886	0.0001800484911660909
1992.0	0.00037647918657985843	0.00032364418628104527
1993.0	0.00038938316392414377	0.00046599568821915406
1994.0	0.00040095187896126144	0.0006066206122685409
1995.0	0.00041114853137269375	0.0007450429221022716
1996.0	0.00041994100827069225	0.0008807945402754094
1997.0	0.0004273019846903623	0.001013416930088066
1998.0	0.00043320900778182395	0.0011424626434719649
1999.0	0.0004376445644456422	0.0012674968296786633
2000.0	0.00044059613221085025	0.0013880986996845355
2001.0	0.0004420562132117559	0.0015038629413855844
2002.0	0.0004420223511767704	0.0016144010808243335
2003.0	0.0004404971313999239	0.0017193427848808918
2004.0	0.0004374881637230501	0.0018183371010628336
2005.0	0.0004330080486138041	0.0019110536302459772
2006.0	0.00042707432648149695	0.001997183628451108
2007.0	0.00041970941042885745	0.002076441033985291
2008.0	0.0004109405026934856	0.0021485634165336084
2009.0	0.00040079949508698516	0.002213312845056551
2010.0	0.0003893228537934644	0.0022704766716256496
2011.0	0.00037655148894099157	0.00231986822861899
2012.0	0.0003625306094102096	0.0023613274369949193
2013.0	0.0003473095633934075	0.0023947213236660413
2014.0	0.00033094166526431755	0.002419944446306537
2015.0	0.0003134840093642877	0.0024369192242414328
2016.0	0.00029499727135341583	0.002445596174386928
2017.0	0.000275545497816184	0.0024459540515341023
2018.0	0.00025519588484937145	0.0024379998925938436
2019.0	0.0002340185463963352	0.00242176896474726
2020.0	0.00021208627312454967	0.0023973246177722276
2021.0	0.00018947428267421023	0.0023647580411416207
2022.0	0.00016625996213344776	0.0023241879268118652
2023.0	0.00014252260362011566	0.002275760038939178
2024.0	0.00011834313387250588	0.0022196466920764786
2025.0	9.380383876943319e-05	0.002156046139712172
2026.0	6.898808371620007e-05	0.0020851818753154163
2027.0	4.3980030845279777e-05	0.0020073018483472956
2028.0	1.8864353989392867e-05	0.0019226775979828807
2029.0	-6.2740476088076445e-06	0.001831603307567066
2030.0	-3.135033588395116e-05	0.0017343947830924095
2031.0	-5.6280019866036465e-05	0.0016313883592419898
2032.0	-8.097923996701968e-05	0.001522939736783281
2033.0	-0.0001053650496807227	0.0014094227553281538
2034.0	-0.00012935569375112106	0.0012912281056893017
2035.0	-0.0001528708818773958	0.0011687619862649934
2036.0	-0.0001758320570406876	0.0010424447080695314
2037.0	-0.0001981626575572003	0.0009127092531961707
2038.0	-0.00021978837198461103	0.0007799997916537837
2039.0	-0.00024063738603446864	0.0006447701616540261
2040.0	-0.00026064062067142433	0.0005074823185453153
2041.0	-0.00027973196061105497	0.00036860475769201874
2042.0	-0.00029784847246187607	0.00022861091667900817
2043.0	-0.00031493061179300243	8.797756228806253e-05
2044.0	-0.0003309224184473669	-5.2816832260668765e-05
2045.0	-0.0003457716994613749	-0.00019329371428361005
2046.0	-0.0003594301989941909	-0.000332976077294046
2047.0	-0.0003718537547149779	-0.00047139007982983824
2048.0	-0.000383002440142634	-0.0006080666519570333
2049.0	-0.00039284069248080565	-0.0007425430840057573
2050.0	-0.00040133742554055417	-0.0008743645921607994
2051.0	-0.00040846612739385774	-0.0010030858556119623
2052.0	-0.0004142049424532136	-0.00112827252007212
2053.0	-0.0004185367377255002	-0.0012495026625891914
2054.0	-0.00042144915304201543	-0.0013663682127158512
2055.0	-0.00042293463512081556	-0.001478476325251236
2056.0	-0.0004229904553723128	-0.0015854506999416996
2057.0	-0.0004216187114138123	-0.001686932843708474
2058.0	-0.0004188263123137935	-0.0017825832711718956
2059.0	-0.000414624947641367	-0.0018720826394549952
2060.0	-0.0004090310404508586	-0.0019551328134750677
2061.0	-0.0004020656843853694	-0.0020314578581736675
2062.0	-0.00039375456513633493	-0.0021008049543849157
2063.0	-0.0003841278665485384	-0.0021629452353055115
2064.0	-0.0003732201617111311	-0.0022176745408026242
2065.0	-0.00036107028942543654	-0.002264814087076479
2066.0	-0.00034772121648887766	-0.0023042110494851512
2067.0	-0.0003332198862814068	-0.0023357390566358313
2068.0	-0.00031761705418635296	-0.0023592985941494854
2069.0	-0.0003009671104209693	-0.00237481731681489
2070.0	-0.00028332789089353114	-0.002382250268159604
2071.0	-0.00026476047674328	-0.002381580006781182
2072.0	-0.0002453289832564289	-0.002372816639098999
2073.0	-0.00022510033888637404	-0.0023559977585051865
2074.0	-0.00020414405513828528	-0.002331188291211083
2075.0	-0.00018253198810792284	-0.002298480249402116
2076.0	-0.0001603380924912884	-0.0022579923926280407
2077.0	-0.0001376381689061558	-0.002209869798666754
2078.0	-0.00011450960538716146	-0.002154283345405177
2079.0	-9.1031113935013e-05	-0.002091429105582349
2080.0	-6.728246301533625e-05	-0.0020215276565335007
2081.0	-4.3344206914887416e-05	-0.0019448233073602586
2082.0	-1.929741287239658e-05	-0.0018615832462312097
2083.0	4.776613093162782e-06	-0.001772096610784206
2084.0	2.8796600730632543e-05	-0.001676673484861448
2085.0	5.268158955520994e-05	-0.0015756438250550263
2086.0	7.635120137502722e-05	-0.0014693563207748908
2087.0	9.972591042942038e-05	-0.0013581771917748127
2088.0	0.00012272731023224483	-0.0012424889272795632
2089.0	0.00014527837622607264	-0.0011226889710507682
2090.0	0.00016730372336843367	-0.000999188356909664
2091.0	0.0001887298577899594	-0.0008724102993971318
2092.0	0.00020948542168537502	-0.0007427887444007544
2093.0	0.00022950143062252907	-0.0006107668847092185
2094.0	0.0002487115024813229	-0.00047679564556929585
2095.0	0.0002670520772640022	-0.0003413321454169054
2096.0	0.000284462627049989	-0.00020483813703435662
2097.0	0.00030088585540293683	-6.777843444626535e-05
2098.0	0.00031626788557423174	6.938066908955304e-05
2099.0	0.00033055843688584646	0.000206172986613991
2100.0	0.00034371098871646834	0.0003421340211343506
2101.0	0.00035568293155711906	0.0004768025420490233
2102.0	0.00036643570464725946	0.0006097221489834733
2103.0	0.00037593491974807986	0.0007404428177373296
2104.0	0.0003841504706571093	0.0008685224231081868
2105.0	0.00039105662811709477	0.0009935282334433805
2106.0	0.00039663211982159726	0.0011150383718685625
2107.0	0.0004008601952706387	0.0012326432392627106
2108.0	0.0004037286752810649	0.0013459468941823532
2109.0	0.00040522998600828045	0.0014545683850883647
2110.0	0.0004053611773884827	0.00155814303039585
2111.0	0.0004041239259631351	0.0016563236420484193
2112.0	0.000401524522100061	0.001748781688514347
2113.0	0.0003975738416781918	0.0018352083933110648
2114.0	0.0003922873023551538	0.0019153157653883088
2115.0	0.00038568480458869045	0.001988837557933445
2116.0	0.00037779065763411234	0.0020555301524101117
2117.0	0.00036863349079002813	0.002115173364897836
2118.0	0.0003582461502142356	0.0021675711720662723
2119.0	0.000346665581679461	0.0022125523543944214
2120.0	0.00033393269968565566	0.002249971054527153
2121.0	0.00032009224339091084	0.0022797072489522735
2122.0	0.00030519261986653194	0.002301667131477517
2123.0	0.00028928573522416087	0.0023157834072871546
2124.0	0.00027242681420243213	0.002322015496663509
2125.0	0.0002546742088389911	0.002320349647765791
2126.0	0.00023608919688940374	0.002310798958168228
2127.0	0.0002167357706879666	0.002293403305169728
2128.0	0.00019668041717671404	0.0022682291851969624
2129.0	0.0001759918898575144	0.002235369462931289
2130.0	0.00015474097344826817	0.002194943031095962
2131.0	0.0001330002420475043	0.0021470943821424366
2132.0	0.00011084381163254742	0.002091993093372942
2133.0	8.834708773407859e-05	0.0020298332273287604
2134.0	6.55865091449678e-05	0.001960832649559805
2135.0	4.263928853345594e-05	0.0018852322661700705
2136.0	1.95831508395276e-05	0.0018032951838027754
2137.0	-3.5039296599837302e-06	0.0017153057949915527
2138.0	-2.6543992729466956e-05	0.0016215687920530337
2139.0	-4.9459355107117284e-05	0.0015224081129370456
2140.0	-7.21728721062144e-05	0.0014181658226788275
2141.0	-9.46081970055134e-05	0.0013092009343112607
2142.0	-0.00011669003735731106	0.0011958881732996524
2143.0	-0.00013834440735396338	0.0010786166897475261
2144.0	-0.00015949887540804022	0.0009577887227960412
2145.0	-0.00018008280611845067	0.0008338182217990711
2146.0	-0.00020002759581554553	0.0007071294289960744
2147.0	-0.0002192669009005284	0.0005781554285339491
2148.0	-0.00023773685822033941	0.0004473366667967955
2149.0	-0.0002553762967468929	0.0003151194490970821
2150.0	-0.0002721269398602311	0.00018195441785534786
2151.0	-0.00028793359756754637	4.829501745592276e-05
2152.0	-0.00030274434802518585	-8.540404899490993e-05
2153.0	-0.0003165107077677082	-0.00021868836575924082
2154.0	-0.00032918779008682706	-0.0003511053481505992
2155.0	-0.0003407344510442078	-0.0004822057785704197
2156.0	-0.0003511134226440666	-0.0006115453296848764
2157.0	-0.00036029143273597574	-0.0007386860695822377
2158.0	-0.0003682393112633042	-0.0008631979438134429
2159.0	-0.000374932082519413	-0.0009846602293025843
2160.0	-0.0003803490431215007	-0.001102662955215591
2161.0	-0.00038447382546040595	-0.0012168082859904327
2162.0	-0.0003872944464340404	-0.0013267118618651653
2163.0	-0.0003888033413220883	-0.0014320040923906764
2164.0	-0.000388997382709778	-0.0015323313985759134
2165.0	-0.0003878778844191486	-0.0016273573994945016
2166.0	-0.0003854505904568083	-0.0017167640393724202
2167.0	-0.00038172564903765616	-0.0018002526513828088
2168.0	-0.00037671757179426075	-0.001877544954592665
2169.0	-0.0003704451783313983	-0.0019483839807357443
2170.0	-0.0003629315263343263	-0.0020125349277282396
2171.0	-0.0003542038274878807	-0.002069785937094553
2172.0	-0.00034429334951080427	-0.002119948792732604
2173.0	-0.0003332353046561539	-0.0021628595387163762
2174.0	-0.0003210687250737327	-0.0021983790141114883
2175.0	-0.00030783632547408835	-0.0022263933030629694
2176.0	-0.000293584353576	-0.002246814098703432
2177.0	-0.00027836242885954845	-0.0022595789797246178
2178.0	-0.0002622233701857959	-0.002264651598752259
2179.0	-0.0002452230128806611	-0.002262021781964961
2180.0	-0.00022742001591514235	-0.002251705539699737
2181.0	-0.00020887565984678558	-0.00223374498808928
2182.0	-0.00018965363621706614	-0.00220820818207831
2183.0	-0.0001698198291274428	-0.0021751888604669314
2184.0	-0.00014944208974211224	-0.0021348061039273987
2185.0	-0.00012859000448798988	-0.002087203907234939
2186.0	-0.00010733465774295748	-0.002032550667244203
2187.0	-8.574838982047372e-05	-0.001971038588427026
2188.0	-6.390455107357874e-05	-0.0019028830080661246
2189.0	-4.187725295303141e-05	-0.0018283216434698405
2190.0	-1.9741116863506922e-05	-0.0017476137638362853
2191.0	2.428978332152769e-06	-0.0016610392896483604
2192.0	2.4558149307227e-05	-0.0015688978227248198
2193.0	4.65717609101073e-05	-0.0014715076102856522
2194.0	6.839567759675926e-05	-0.0013692044466099545
2195.0	8.995651281034798e-05	-0.001262340516075232
2196.0	0.00011118187547040723	-0.0011512831815602633
2197.0	0.00013200061274434198	-0.0010364137223779666
2198.0	0.0001523430482882292	-0.0009181260260707593
2199.0	0.0001721412151600417	-0.0007968252385545174
2200.0	0.00019132908262772363	-0.0006729263772343727
2201.0	0.00020984277611612125	-0.0005468529118373034
2202.0	0.0002276207895611053	-0.00041903531781177093
2203.0	0.0002446041894658011	-0.0002899096072334783
2204.0	0.0002607368099828281	-0.00015991584222873202
2205.0	0.0002759654383778868	-2.949663598001876e-05
2206.0	0.0002902399902629392	0.00010090435358050255
2207.0	0.0003035136740231301	0.00023084393226756756
2208.0	0.0003157431438985852	0.0003598808752028652
2209.0	0.0003268886412210691	0.0004875774243243968
2210.0	0.00033691412334666026	0.0006135007727681224
2211.0	0.00034578737986717565	0.0007372245310883607
2212.0	0.00035348013572695234	0.0008583301703535233
2213.0	0.00035996814091613467	0.0009764084372354193
2214.0	0.0003652312464572882	0.0010910607363087388
2215.0	0.0003692534664489742	0.0012019004748962002
2216.0	0.0003720230259770161	0.0013085543659221712
2217.0	0.0003735323947523196	0.0014106636843875533
2218.0	0.00037377830638230035	0.0015078854732385211
2219.0	0.00037276176323162687	0.0015998936945779247
2220.0	0.00037048802687655825	0.0016863803223573087
2221.0	0.0003669665942057953	0.001767056372889818
2222.0	0.00036221115926903815	0.0018416528697387062
2223.0	0.0003562395610223416	0.001909921739762145
2224.0	0.0003490737171667562	0.0019716366373318233
2225.0	0.00034073954432325667	0.002026593693989419
2226.0	0.0003312668648328032	0.0020746121910606235
2227.0	0.00032068930051487197	0.00211553515301096
2228.0	0.0003090441537615986	0.0021492298595975107
2229.0	0.000296372276386442	0.002175588275149897
2230.0	0.00028271792668731676	0.0021945273935955857
2231.0	0.0002681286152230594	0.0022059894981325714
2232.0	0.0002526549398393684	0.002209942334743445
2233.0	0.000236350410516084	0.0022063791990379338
2234.0	0.00021927126464091817	0.002195318936206224
2235.0	0.00020147627334630687	0.0021768058541605066
2236.0	0.00018302653957530607	0.002150909550237106
2237.0	0.00016398528856930274	0.00211772465212489
2238.0	0.00014441765149487062	0.002077370473976216
2239.0	0.00012439044294942306	0.002029990588944368
2240.0	0.00010397193310460488	0.0019757523196737826
2241.0	8.323161526361395e-05	0.001914846148547054
2242.0	6.223996962287544e-05	0.0018474850497635148
2243.0	4.106822404022735e-05	0.0017739037455879844
2244.0	1.9788112620711985e-05	0.0016943578893637607
2245.0	-1.5283670626888273e-06	0.0016091231781304597
2246.0	-2.2809197292640495e-05	0.001518494397923876
2247.0	-4.398258325391188e-05	0.0014227844050610095
2248.0	-6.497719498326578e-05	0.0013223230469283191
2249.0	-8.572240740854645e-05	0.0012174560259922763
2250.0	-0.00010614853766965481	0.0011085437109436473
2251.0	-0.00012618707892518804	0.0009959598990596761
2252.0	-0.00014577092986088006	0.0008800905340331396
