f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
889	2.5277793144501814e-09	1.7291297785233576e-09	2.527780275601384e-09	1.7291306594953777e-09	0.0	0.0	0.0	0.0	2.1311653823961387e-07	2.1311653823961387e-07	2.1311654257137539e-07	2.1311654257137539e-07	1.6072409270885455e-07	1.6072409270885455e-07	1.6072409533959476e-07	1.6072409533959476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890	2.539172104588435e-09	1.736923027157013e-09	2.53917307007158e-09	1.7369239120996051e-09	0.0	0.0	0.0	0.0	2.1455894602279704e-07	2.1455894602279704e-07	2.1455895038387667e-07	2.1455895038387667e-07	1.6181189980342952e-07	1.6181189980342952e-07	1.6181190245197502e-07	1.6181190245197502e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891	2.5506033621823965e-09	1.7447425894893323e-09	2.55060433201211e-09	1.7447434784159025e-09	0.0	0.0	0.0	0.0	2.1600948002300698e-07	2.1600948002300698e-07	2.1600948441356984e-07	2.1600948441356984e-07	1.6290583537057432e-07	1.6290583537057432e-07	1.6290583803702538e-07	1.6290583803702538e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892	2.562073173724334e-09	1.752588524685431e-09	2.5620741479152762e-09	1.7525894176094165e-09	0.0	0.0	0.0	0.0	2.1746817682414509e-07	2.1746817682414509e-07	2.174681812443571e-07	2.174681812443571e-07	1.6400592700042536e-07	1.6400592700042536e-07	1.6400592968488278e-07	1.6400592968488278e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893	2.5735816258036385e-09	1.7604608919768624e-09	2.5735826043705015e-09	1.7604617889117296e-09	0.0	0.0	0.0	0.0	2.189350731334978e-07	2.189350731334978e-07	2.189350775835256e-07	2.189350775835256e-07	1.651122023761712e-07	1.651122023761712e-07	1.651122050787362e-07	1.651122050787362e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894	2.5851288051068346e-09	1.768359750661624e-09	2.5851297880643443e-09	1.76836065162087e-09	0.0	0.0	0.0	0.0	2.204102057820151e-07	2.204102057820151e-07	2.2041021026202617e-07	2.2041021026202617e-07	1.6622468927426252e-07	1.6622468927426252e-07	1.6622469199503677e-07	1.6622469199503677e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895	2.5967147984175697e-09	1.7762851601041495e-09	2.5967157857804845e-09	1.776286065101302e-09	0.0	0.0	0.0	0.0	2.2189361172458648e-07	2.2189361172458648e-07	2.2189361623474893e-07	2.2189361623474893e-07	1.6734341556462037e-07	1.6734341556462037e-07	1.67343418303706e-07	1.67343418303706e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896	2.6083396926166223e-09	1.7842371797353161e-09	2.608340684399733e-09	1.7842380887839324e-09	0.0	0.0	0.0	0.0	2.2338532804031986e-07	2.2338532804031986e-07	2.2338533258080263e-07	2.2338533258080263e-07	1.6846840921084638e-07	1.6846840921084638e-07	1.6846841196834594e-07	1.6846841196834594e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897	2.6200035746818985e-09	1.7922158690524415e-09	2.6200045709000308e-09	1.7922167821661097e-09	0.0	0.0	0.0	0.0	2.248853919328192e-07	2.248853919328192e-07	2.2488539650379196e-07	2.2488539650379196e-07	1.6959969827043216e-07	1.6959969827043216e-07	1.6959970104644873e-07	1.6959970104644873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898	2.631706531688429e-09	1.8002212876192803e-09	2.6317075323564396e-09	1.8002222048116183e-09	0.0	0.0	0.0	0.0	2.263938407304622e-07	2.263938407304622e-07	2.2639384533209534e-07	2.2639384533209534e-07	1.7073731089496878e-07	1.7073731089496878e-07	1.7073731368960586e-07	1.7073731368960586e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899	2.6434486508083775e-09	1.8082534950660318e-09	2.6434496559411576e-09	1.8082544163506885e-09	0.0	0.0	0.0	0.0	2.279107118866803e-07	2.279107118866803e-07	2.2791071651914505e-07	2.2791071651914505e-07	1.71881275330358e-07	1.71881275330358e-07	1.7188127814371955e-07	1.7188127814371955e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900	2.6552300193110287e-09	1.8163125510893312e-09	2.655231028923502e-09	1.8163134764799855e-09	0.0	0.0	0.0	0.0	2.2943604298023625e-07	2.2943604298023625e-07	2.2943604764370457e-07	2.2943604764370457e-07	1.7303161991702143e-07	1.7303161991702143e-07	1.7303162274921185e-07	1.7303162274921185e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901	2.6670507245628008e-09	1.8243985154522576e-09	2.667051738669925e-09	1.8243994449626192e-09	0.0	0.0	0.0	0.0	2.3096987171550458e-07	2.3096987171550458e-07	2.3096987641014917e-07	2.3096987641014917e-07	1.741883730901121e-07	1.741883730901121e-07	1.7418837594123633e-07	1.7418837594123633e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902	2.6789108540272393e-09	1.83251144798433e-09	2.6789118726440047e-09	1.8325123816281387e-09	0.0	0.0	0.0	0.0	2.3251223592275075e-07	2.3251223592275075e-07	2.325122406487451e-07	2.325122406487451e-07	1.7535156337972508e-07	1.7535156337972508e-07	1.7535156624988847e-07	1.7535156624988847e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903	2.6908104952650125e-09	1.8406514085815051e-09	2.690811518406443e-09	1.8406523463725315e-09	0.0	0.0	0.0	0.0	2.3406317355841043e-07	2.3406317355841043e-07	2.3406317831592884e-07	2.3406317831592884e-07	1.7652121941110805e-07	1.7652121941110805e-07	1.7652122230041642e-07	1.7652122230041642e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904	2.7027497359339235e-09	1.8488184572061834e-09	2.702750763615076e-09	1.8488193991582284e-09	0.0	0.0	0.0	0.0	2.3562272270537112e-07	2.3562272270537112e-07	2.3562272749458858e-07	2.3562272749458858e-07	1.7769736990487357e-07	1.7769736990487357e-07	1.7769737281343325e-07	1.7769737281343325e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905	2.7147286637888954e-09	1.8570126538872021e-09	2.714729696024861e-09	1.8570136000140975e-09	0.0	0.0	0.0	0.0	2.3719092157325096e-07	2.3719092157325096e-07	2.371909263943433e-07	2.371909263943433e-07	1.788800436772096e-07	1.788800436772096e-07	1.7888004660512736e-07	1.7888004660512736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906	2.726747366681986e-09	1.8652340587198417e-09	2.726748403487887e-09	1.8652350090354495e-09	0.0	0.0	0.0	0.0	2.387678084986813e-07	2.387678084986813e-07	2.387678133518251e-07	2.387678133518251e-07	1.8006926964009236e-07	1.8006926964009236e-07	1.800692725874754e-07	1.800692725874754e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907	2.738805932562379e-09	1.8734827318658237e-09	2.738806973953374e-09	1.873483686384037e-09	0.0	0.0	0.0	0.0	2.403534219455868e-07	2.403534219455868e-07	2.4035342683095943e-07	2.4035342683095943e-07	1.812650768014977e-07	1.812650768014977e-07	1.8126507976845378e-07	1.8126507976845378e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908	2.7509044494763813e-09	1.8817587335533047e-09	2.750905495467661e-09	1.8817596922880473e-09	0.0	0.0	0.0	0.0	2.4194780050546673e-07	2.4194780050546673e-07	2.4194780542324643e-07	2.4194780542324643e-07	1.8246749426561323e-07	1.8246749426561323e-07	1.8246749725225056e-07	1.8246749725225056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909	2.7630430055674344e-09	1.890062124076888e-09	2.763044056174223e-09	1.890063087042114e-09	0.0	0.0	0.0	0.0	2.43550982897678e-07	2.43550982897678e-07	2.435509878480436e-07	2.435509878480436e-07	1.8367655123305164e-07	1.8367655123305164e-07	1.8367655423947888e-07	1.8367655423947888e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910	2.775221689076102e-09	1.898392963797613e-09	2.7752227443136572e-09	1.898393931007307e-09	0.0	0.0	0.0	0.0	2.451630079697153e-07	2.451630079697153e-07	2.451630129528466e-07	2.451630129528466e-07	1.8489227700106232e-07	1.8489227700106232e-07	1.848922800273886e-07	1.848922800273886e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911	2.787440588340078e-09	1.906751313142961e-09	2.787441648223692e-09	1.9067522846111395e-09	0.0	0.0	0.0	0.0	2.4678391469749563e-07	2.4678391469749563e-07	2.4678391971357313e-07	2.4678391971357313e-07	1.861147009637454e-07	1.861147009637454e-07	1.861147040100804e-07	1.861147040100804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912	2.799699791794187e-09	1.9151372326068547e-09	2.7997008563391834e-09	1.915138208347564e-09	0.0	0.0	0.0	0.0	2.4841374218563967e-07	2.4841374218563967e-07	2.484137472348447e-07	2.484137472348447e-07	1.8734385261226448e-07	1.8734385261226448e-07	1.8734385567871828e-07	1.8734385567871828e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913	2.811999387970374e-09	1.923550782749654e-09	2.812000457192113e-09	1.923551762776972e-09	0.0	0.0	0.0	0.0	2.500525296677547e-07	2.500525296677547e-07	2.5005253475026936e-07	2.5005253475026936e-07	1.885797615350597e-07	1.885797615350597e-07	1.885797646217429e-07	1.885797646217429e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914	2.8243394654977197e-09	1.931992024198163e-09	2.824340539411593e-09	1.9319930085261974e-09	0.0	0.0	0.0	0.0	2.517003165067191e-07	2.517003165067191e-07	2.517003216227263e-07	2.517003216227263e-07	1.8982245741806233e-07	1.8982245741806233e-07	1.8982246052508607e-07	1.8982246052508607e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915	2.8367201131024252e-09	1.9404610176456216e-09	2.836721191723859e-09	1.9404620062885123e-09	0.0	0.0	0.0	0.0	2.533571421949644e-07	2.533571421949644e-07	2.5335714734464787e-07	2.5335714734464787e-07	1.9107197004490757e-07	1.9107197004490757e-07	1.910719731723834e-07	1.910719731723834e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916	2.8491414196078255e-09	1.9489578238517145e-09	2.8491425029522795e-09	1.9489588168236314e-09	0.0	0.0	0.0	0.0	2.5502304635476064e-07	2.5502304635476064e-07	2.5502305153830497e-07	2.5502305153830497e-07	1.9232832929714977e-07	1.9232832929714977e-07	1.9232833244518973e-07	1.9232833244518973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917	2.8616034739343813e-09	1.957482503642565e-09	2.8616045620173498e-09	1.9574835009577097e-09	0.0	0.0	0.0	0.0	2.5669806873850033e-07	2.5669806873850033e-07	2.5669807395609083e-07	2.5669807395609083e-07	1.9359156515447632e-07	1.9359156515447632e-07	1.93591568323193e-07	1.93591568323193e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918	2.8741063650996777e-09	1.9660351179107347e-09	2.8741074579366885e-09	1.9660361195833397e-09	0.0	0.0	0.0	0.0	2.583822492289819e-07	2.583822492289819e-07	2.583822544808047e-07	2.583822544808047e-07	1.9486170769492175e-07	1.9486170769492175e-07	1.9486171088442818e-07	1.9486171088442818e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919	2.886650182218435e-09	1.97461572761523e-09	2.886651279825049e-09	1.9746167336595584e-09	0.0	0.0	0.0	0.0	2.600756278396964e-07	2.600756278396964e-07	2.600756331259384e-07	2.600756331259384e-07	1.9613878709508384e-07	1.9613878709508384e-07	1.9613879030549356e-07	1.9613879030549356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920	2.899235014502492e-09	1.9832243937814926e-09	2.899236116894305e-09	1.9832254042118384e-09	0.0	0.0	0.0	0.0	2.617782447151108e-07	2.617782447151108e-07	2.6177825003595984e-07	2.6177825003595984e-07	1.9742283363033718e-07	1.9742283363033718e-07	1.9742283686176427e-07	1.9742283686176427e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921	2.911860951260822e-09	1.991861177501407e-09	2.911862058453463e-09	1.991862192332097e-09	0.0	0.0	0.0	0.0	2.6349014013095523e-07	2.6349014013095523e-07	2.634901454865999e-07	2.634901454865999e-07	1.9871387767504991e-07	1.9871387767504991e-07	1.9871388092760887e-07	1.9871388092760887e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922	2.924528081899526e-09	2.0005261399333012e-09	2.9245291939086587e-09	2.000527159178691e-09	0.0	0.0	0.0	0.0	2.65211354494508e-07	2.65211354494508e-07	2.652113598851377e-07	2.652113598851377e-07	2.000119497027986e-07	2.000119497027986e-07	2.0001195297660444e-07	2.0001195297660444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923	2.9372364959218273e-09	2.009219342301936e-09	2.937237612763149e-09	2.0092203659764136e-09	0.0	0.0	0.0	0.0	2.669419283448811e-07	2.669419283448811e-07	2.6694193377068606e-07	2.6694193377068606e-07	2.0131708028658346e-07	2.0131708028658346e-07	2.0131708358175177e-07	2.0131708358175177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924	2.9499862829280837e-09	2.01794084589852e-09	2.949987404617326e-09	2.017941874016505e-09	0.0	0.0	0.0	0.0	2.6868190235330804e-07	2.6868190235330804e-07	2.686819078144794e-07	2.686819078144794e-07	2.026293000990458e-07	2.026293000990458e-07	2.0262930341569258e-07	2.0262930341569258e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925	2.9627775326157746e-09	2.026690712080697e-09	2.9627786591687027e-09	2.0266917446566394e-09	0.0	0.0	0.0	0.0	2.704313173234291e-07	2.704313173234291e-07	2.7043132282015865e-07	2.7043132282015865e-07	2.039486399126827e-07	2.039486399126827e-07	2.039486432509245e-07	2.039486432509245e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926	2.9756103347795106e-09	2.0354690022725533e-09	2.975611466211925e-09	2.035470039320935e-09	0.0	0.0	0.0	0.0	2.7219021419157973e-07	2.7219021419157973e-07	2.721902197240603e-07	2.721902197240603e-07	2.052751306000648e-07	2.052751306000648e-07	2.052751339600187e-07	2.052751339600187e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927	2.988484779311033e-09	2.0442757779646176e-09	2.9884859156387666e-09	2.0442768194999517e-09	0.0	0.0	0.0	0.0	2.739586340270775e-07	2.739586340270775e-07	2.739586395955026e-07	2.739586395955026e-07	2.0660880313405254e-07	2.0660880313405254e-07	2.0660880651583606e-07	2.0660880651583606e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928	3.0014009561992032e-09	2.0531111007138537e-09	3.0014020974381247e-09	2.0531121467506844e-09	0.0	0.0	0.0	0.0	2.7573661803250867e-07	2.7573661803250867e-07	2.757366236370727e-07	2.757366236370727e-07	2.0794968858801243e-07	2.0794968858801243e-07	2.079496919917436e-07	2.079496919917436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929	3.014358955530017e-09	2.0619750321436708e-09	3.014360101696029e-09	2.0619760826965743e-09	0.0	0.0	0.0	0.0	2.7752420754401837e-07	2.7752420754401837e-07	2.7752421318491655e-07	2.7752421318491655e-07	2.0929781813603572e-07	2.0929781813603572e-07	2.0929782156183315e-07	2.0929782156183315e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930	3.027358867486593e-09	2.070867633943914e-09	3.0273600185956316e-09	2.070868689027497e-09	0.0	0.0	0.0	0.0	2.7932144403159654e-07	2.7932144403159654e-07	2.793214497090249e-07	2.793214497090249e-07	2.1065322305315422e-07	2.1065322305315422e-07	2.1065322650113698e-07	2.1065322650113698e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931	3.0404007823491815e-09	2.0797889678708723e-09	3.040401938417218e-09	2.079790027499774e-09	0.0	0.0	0.0	0.0	2.8112836909936834e-07	2.8112836909936834e-07	2.811283748135239e-07	2.811283748135239e-07	2.1201593471555926e-07	2.1201593471555926e-07	2.1201593818584697e-07	2.1201593818584697e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932	3.0534847904951616e-09	2.0887390957472756e-09	3.0534859515382014e-09	2.0887401599361663e-09	0.0	0.0	0.0	0.0	2.829450244858826e-07	2.829450244858826e-07	2.829450302369631e-07	2.829450302369631e-07	2.1338598460081908e-07	2.1338598460081908e-07	2.1338598809353183e-07	2.1338598809353183e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933	3.0666109823990333e-09	2.0977180794622894e-09	3.066612148433116e-09	2.0977191482258703e-09	0.0	0.0	0.0	0.0	2.8477145206439997e-07	2.8477145206439997e-07	2.8477145785260406e-07	2.8477145785260406e-07	2.147634042880964e-07	2.147634042880964e-07	2.1476340780335482e-07	2.1476340780335482e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934	3.0797794486324328e-09	2.106725980971525e-09	3.0797806196736323e-09	2.1067270543245297e-09	0.0	0.0	0.0	0.0	2.866076938431845e-07	2.866076938431845e-07	2.8660769966871167e-07	2.8660769966871167e-07	2.1614822545836813e-07	2.1614822545836813e-07	2.1614822899629338e-07	2.1614822899629338e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935	3.0929902798641154e-09	2.1157628622970285e-09	3.092991455928541e-09	2.1157639402542215e-09	0.0	0.0	0.0	0.0	2.8845379196579126e-07	2.8845379196579126e-07	2.8845379782884183e-07	2.8845379782884183e-07	2.1754047989464228e-07	2.1754047989464228e-07	2.1754048345535602e-07	2.1754048345535602e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936	3.1062435668599717e-09	2.124828785527291e-09	3.106244747963766e-09	2.1248298681034693e-09	0.0	0.0	0.0	0.0	2.903097887113585e-07	2.903097887113585e-07	2.903097946121336e-07	2.903097946121336e-07	2.1894019948217838e-07	2.1894019948217838e-07	2.189402030658028e-07	2.189402030658028e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937	3.119539400483018e-09	2.1339238128172434e-09	3.119540586642359e-09	2.1339249000272353e-09	0.0	0.0	0.0	0.0	2.921757264948971e-07	2.921757264948971e-07	2.9217573243359896e-07	2.9217573243359896e-07	2.2034741620870588e-07	2.2034741620870588e-07	2.203474198153637e-07	2.203474198153637e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938	3.1328778716933945e-09	2.1430480063882536e-09	3.132879062924495e-09	2.143049098246918e-09	0.0	0.0	0.0	0.0	2.9405164786758086e-07	2.9405164786758086e-07	2.9405165384441226e-07	2.9405165384441226e-07	2.2176216216464267e-07	2.2176216216464267e-07	2.2176216579445715e-07	2.2176216579445715e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939	3.146259071548375e-09	2.152201428528134e-09	3.1462602678674817e-09	2.1522025250503634e-09	0.0	0.0	0.0	0.0	2.9593759551703934e-07	2.9593759551703934e-07	2.959376015322041e-07	2.959376015322041e-07	2.2318446954331642e-07	2.2318446954331642e-07	2.231844731964113e-07	2.231844731964113e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940	3.1596830912023557e-09	2.161384141591133e-09	3.1596842926257495e-09	2.161385242791851e-09	0.0	0.0	0.0	0.0	2.97833612267647e-07	2.97833612267647e-07	2.978336183213498e-07	2.978336183213498e-07	2.2461437064118234e-07	2.2461437064118234e-07	2.2461437431768189e-07	2.2461437431768189e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941	3.1731500219068635e-09	2.1705962079979427e-09	3.1731512284508614e-09	2.1705973138921037e-09	0.0	0.0	0.0	0.0	2.9973974108081697e-07	2.9973974108081697e-07	2.9973974717326333e-07	2.9973974717326333e-07	2.2605189785804476e-07	2.2605189785804476e-07	2.2605190155807385e-07	2.2605190155807385e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942	3.186659955010555e-09	2.1798376902356956e-09	3.1866611666915078e-09	2.1798388008382874e-09	0.0	0.0	0.0	0.0	3.016560250552923e-07	3.016560250552923e-07	3.0165603118668867e-07	3.0165603118668867e-07	2.274970836972769e-07	2.274970836972769e-07	2.2749708742096088e-07	2.2749708742096088e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943	3.2002129819592092e-09	2.189108650857962e-09	3.2002141987935026e-09	2.1891097661840034e-09	0.0	0.0	0.0	0.0	3.0358250742743735e-07	3.0358250742743735e-07	3.0358251359799095e-07	3.0358251359799095e-07	2.289499607660405e-07	2.289499607660405e-07	2.2894996451350522e-07	2.2894996451350522e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944	3.213809194295738e-09	2.1984091524847556e-09	3.213810416299793e-09	2.198410272549297e-09	0.0	0.0	0.0	0.0	3.055192315715325e-07	3.055192315715325e-07	3.055192377814515e-07	3.055192377814515e-07	2.3041056177550812e-07	2.3041056177550812e-07	2.3041056554688001e-07	2.3041056554688001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945	3.227448683660176e-09	2.2077392578025265e-09	3.227449910850448e-09	2.2077403826206506e-09	0.0	0.0	0.0	0.0	3.074662410000647e-07	3.074662410000647e-07	3.074662472495583e-07	3.074662472495583e-07	2.3187891954108235e-07	2.3187891954108235e-07	2.318789233364884e-07	2.318789233364884e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
946	3.24113154178969e-09	2.217099029564168e-09	3.2411327741826686e-09	2.2171001591509897e-09	0.0	0.0	0.0	0.0	3.0942357936402314e-07	3.0942357936402314e-07	3.0942358565330117e-07	3.0942358565330117e-07	2.333550669826185e-07	2.333550669826185e-07	2.3335507080218624e-07	2.3335507080218624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
947	3.254857860518575e-09	2.2264885305890156e-09	3.2548590981307863e-09	2.2264896649596814e-09	0.0	0.0	0.0	0.0	3.113912904531913e-07	3.113912904531913e-07	3.113912967824646e-07	3.113912967824646e-07	2.3483903712464535e-07	2.3483903712464535e-07	2.3483904096850275e-07	2.3483904096850275e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948	3.2686277317782478e-09	2.235907823762839e-09	3.2686289746262515e-09	2.235908962932528e-09	0.0	0.0	0.0	0.0	3.133694181964409e-07	3.133694181964409e-07	3.1336942456592117e-07	3.1336942456592117e-07	2.3633086309658625e-07	2.3633086309658625e-07	2.3633086696486197e-07	2.3633086696486197e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949	3.2824412475972604e-09	2.245356972037855e-09	3.2824424956976525e-09	2.2453581160217783e-09	0.0	0.0	0.0	0.0	3.153580066620271e-07	3.153580066620271e-07	3.15358013071927e-07	3.15358013071927e-07	2.3783057813298238e-07	2.3783057813298238e-07	2.3783058202580552e-07	2.3783058202580552e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950	3.2962985001012856e-09	2.2548360384327154e-09	3.2962997534706954e-09	2.2548371872461153e-09	0.0	0.0	0.0	0.0	3.173571000578815e-07	3.173571000578815e-07	3.173571065084146e-07	3.173571065084146e-07	2.3933821557371316e-07	2.3933821557371316e-07	2.3933821949121333e-07	2.3933821949121333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951	3.310199581513129e-09	2.2643450860325152e-09	3.3102008401682225e-09	2.2643462396906673e-09	0.0	0.0	0.0	0.0	3.1936674273190886e-07	3.1936674273190886e-07	3.1936674922328947e-07	3.1936674922328947e-07	2.4085380886422013e-07	2.4085380886422013e-07	2.4085381280652767e-07	2.4085381280652767e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952	3.3241445841527244e-09	2.2738841779887906e-09	3.3241458481102015e-09	2.2738853365070018e-09	0.0	0.0	0.0	0.0	3.2138697917228094e-07	3.2138697917228094e-07	3.2138698570472444e-07	3.2138698570472444e-07	2.4237739155572904e-07	2.4237739155572904e-07	2.423773955229746e-07	2.423773955229746e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953	3.338133600437128e-09	2.2834533775195142e-09	3.3381348697137243e-09	2.2834545409131242e-09	0.0	0.0	0.0	0.0	3.234178540077316e-07	3.234178540077316e-07	3.234178605814543e-07	3.234178605814543e-07	2.439089973054717e-07	2.439089973054717e-07	2.439090012977867e-07	2.439090012977867e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954	3.35216672288053e-09	2.2930527479091042e-09	3.352167997493016e-09	2.2930539161934845e-09	0.0	0.0	0.0	0.0	3.2545941200785426e-07	3.2545941200785426e-07	3.254594186230732e-07	3.254594186230732e-07	2.4544865987691095e-07	2.4544865987691095e-07	2.454486638944272e-07	2.454486638944272e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955	3.366244044094241e-09	2.302682352508413e-09	3.3662453240594235e-09	2.3026835256989672e-09	0.0	0.0	0.0	0.0	3.27511698083396e-07	3.27511698083396e-07	3.275117047403293e-07	3.275117047403293e-07	2.4699641313996175e-07	2.4699641313996175e-07	2.4699641718281173e-07	2.4699641718281173e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
