f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
70	6.219807127630997e-12	3.189833511472831e-12	6.6995255336374136e-12	3.2400818197674193e-12	0.0	0.0	0.0	0.0	5.4658260946081105e-12	5.4658260946081105e-12	5.509773000242232e-12	5.509773000242232e-12	3.349172745753002e-12	3.349172745753002e-12	3.3644451011728204e-12	3.3644451011728204e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	6.398785251099562e-12	3.281622598231539e-12	6.795233041260804e-12	3.333316827234196e-12	0.0	0.0	0.0	0.0	5.703438143869631e-12	5.703438143869631e-12	5.749295522710488e-12	5.749295522710488e-12	3.4947689988489865e-12	3.4947689988489865e-12	3.510705278734301e-12	3.510705278734301e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	6.580302071354917e-12	3.374713657852073e-12	6.890940548884196e-12	3.427874317076388e-12	0.0	0.0	0.0	0.0	5.9478386535285375e-12	5.9478386535285375e-12	5.995661086864177e-12	5.995661086864177e-12	3.644524865909086e-12	3.644524865909086e-12	3.661144038258173e-12	3.661144038258173e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	6.764357588397058e-12	3.469106690334432e-12	6.986648056507588e-12	3.523754289293995e-12	0.0	0.0	0.0	0.0	6.1991232357031006e-12	6.1991232357031006e-12	6.248966073572106e-12	6.248966073572106e-12	3.798498933045468e-12	3.798498933045468e-12	3.815820233011508e-12	3.815820233011508e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	6.950951802225989e-12	3.5648016956786175e-12	7.109148741426192e-12	3.6209567438870182e-12	0.0	0.0	0.0	0.0	6.457387502511596e-12	6.457387502511596e-12	6.509306863703085e-12	6.509306863703085e-12	3.956749786370305e-12	3.956749786370305e-12	3.9747927162613856e-12	3.9747927162613856e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	7.140084712841706e-12	3.661798673884627e-12	7.30258613413483e-12	3.719481680855456e-12	0.0	0.0	0.0	0.0	6.722727066072294e-12	6.722727066072294e-12	6.776779838125923e-12	6.776779838125923e-12	4.119336011995766e-12	4.119336011995766e-12	4.13812034127488e-12	4.13812034127488e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	7.331756320244213e-12	3.760097624952464e-12	7.498620001913383e-12	3.8193291001993085e-12	0.0	0.0	0.0	0.0	6.995237538503469e-12	6.995237538503469e-12	7.0514813777094274e-12	7.0514813777094274e-12	4.286316196034022e-12	4.286316196034022e-12	4.305861961319067e-12	4.305861961319067e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	7.525966624433508e-12	3.8596985488821266e-12	7.69725034476185e-12	3.9204990019185775e-12	0.0	0.0	0.0	0.0	7.275014531923396e-12	7.275014531923396e-12	7.33350786332241e-12	7.33350786332241e-12	4.457748924597246e-12	4.457748924597246e-12	4.4780764296610244e-12	4.4780764296610244e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	7.722715625409588e-12	3.960601445673613e-12	7.898477162680231e-12	4.02299138601326e-12	0.0	0.0	0.0	0.0	7.562153658450345e-12	7.562153658450345e-12	7.622955675833678e-12	7.622955675833678e-12	4.633692783797605e-12	4.633692783797605e-12	4.654822599567826e-12	4.654822599567826e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	7.922003323172461e-12	4.062806315326927e-12	8.10230045566853e-12	4.12680625248336e-12	0.0	0.0	0.0	0.0	7.856750530202591e-12	7.856750530202591e-12	7.919921196112041e-12	7.919921196112041e-12	4.8142063597472724e-12	4.8142063597472724e-12	4.8361593243065495e-12	4.8361593243065495e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	8.12382971772212e-12	4.166313157842065e-12	8.30872022372674e-12	4.231943601328874e-12	0.0	0.0	0.0	0.0	8.158900759298405e-12	8.158900759298405e-12	8.224500805026305e-12	8.224500805026305e-12	4.999348238558417e-12	4.999348238558417e-12	5.022145457144269e-12	5.022145457144269e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	8.328194809058567e-12	4.271121973219029e-12	8.517736466854865e-12	4.338403432549803e-12	0.0	0.0	0.0	0.0	8.46869995785606e-12	8.46869995785606e-12	8.536790883445282e-12	8.536790883445282e-12	5.189177006343209e-12	5.189177006343209e-12	5.2128398513480606e-12	5.2128398513480606e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82	8.5350985971818e-12	4.37723276145782e-12	8.729349185052905e-12	4.446185746146148e-12	0.0	0.0	0.0	0.0	8.786243737993831e-12	8.786243737993831e-12	8.856887812237777e-12	8.856887812237777e-12	5.3837512492138204e-12	5.3837512492138204e-12	5.4083013601850004e-12	5.4083013601850004e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	8.744541082091827e-12	4.484645522558437e-12	8.943558378320864e-12	4.5552905421179094e-12	0.0	0.0	0.0	0.0	9.111627711829997e-12	9.111627711829997e-12	9.184887972272612e-12	9.184887972272612e-12	5.583129553282426e-12	5.583129553282426e-12	5.60858883692217e-12	5.60858883692217e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	8.956522263788637e-12	4.593360256520877e-12	9.16036404665873e-12	4.665717820465084e-12	0.0	0.0	0.0	0.0	9.444947491482817e-12	9.444947491482817e-12	9.520887744418578e-12	9.520887744418578e-12	5.787370504661188e-12	5.787370504661188e-12	5.8137611348266346e-12	5.8137611348266346e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	9.171042142272236e-12	4.703376963345144e-12	9.379766190066516e-12	4.777467581187674e-12	0.0	0.0	0.0	0.0	9.786298689070572e-12	9.786298689070572e-12	9.864983509544491e-12	9.864983509544491e-12	5.996532689462281e-12	5.996532689462281e-12	6.023877107165477e-12	6.023877107165477e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	9.388100717542623e-12	4.814695643031236e-12	9.601764808544212e-12	4.89053982428568e-12	0.0	0.0	0.0	0.0	1.0135776916711535e-11	1.0135776916711535e-11	1.0217271648519162e-11	1.0217271648519162e-11	6.210674693797875e-12	6.210674693797875e-12	6.238995607205771e-12	6.238995607205771e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87	9.607697989599797e-12	4.927316295579154e-12	9.826359902091826e-12	5.0049345497591e-12	0.0	0.0	0.0	0.0	1.0493477786523976e-11	1.0493477786523976e-11	1.0577848542211398e-11	1.0577848542211398e-11	6.4298551037801405e-12	6.4298551037801405e-12	6.4591754882145925e-12	6.4591754882145925e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88	9.829833958443765e-12	5.0412389209889e-12	1.0053551470709357e-11	5.1206517576079385e-12	0.0	0.0	0.0	0.0	1.085949691062618e-11	1.085949691062618e-11	1.0946810571490016e-11	1.0946810571490016e-11	6.654132505521255e-12	6.654132505521255e-12	6.684475603459024e-12	6.684475603459024e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	1.0054508624074518e-11	5.156463519260469e-12	1.0283339514396798e-11	5.2376914478321895e-12	0.0	0.0	0.0	0.0	1.12339299011364e-11	1.12339299011364e-11	1.1324254117223808e-11	1.1324254117223808e-11	6.883565485133377e-12	6.883565485133377e-12	6.9149548062061294e-12	6.9149548062061294e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	1.0281721986492058e-11	5.272990090393864e-12	1.0515724033154155e-11	5.356053620431856e-12	0.0	0.0	0.0	0.0	1.1616872370172924e-11	1.1616872370172924e-11	1.1710275560281595e-11	1.1710275560281595e-11	7.118212628728683e-12	7.118212628728683e-12	7.150671949722992e-12	7.150671949722992e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	1.0511474045696385e-11	5.390818634389084e-12	1.0750705026981426e-11	5.475738275406938e-12	0.0	0.0	0.0	0.0	1.2008419929854018e-11	1.2008419929854018e-11	1.2104971281532182e-11	1.2104971281532182e-11	7.358132522419345e-12	7.358132522419345e-12	7.391685887276686e-12	7.391685887276686e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	1.07437648016875e-11	5.50994915124613e-12	1.0988282495878613e-11	5.596745412757435e-12	0.0	0.0	0.0	0.0	1.2408668192297959e-11	1.2408668192297959e-11	1.250843766184438e-11	1.250843766184438e-11	7.60338375231753e-12	7.60338375231753e-12	7.638055472134288e-12	7.638055472134288e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	1.0978594254465409e-11	5.630381640965004e-12	1.1228456439845715e-11	5.719075032483349e-12	0.0	0.0	0.0	0.0	1.2817712769623025e-11	1.2817712769623025e-11	1.2920771082087003e-11	1.2920771082087003e-11	7.854024904535416e-12	7.854024904535416e-12	7.889839557562878e-12	7.889839557562878e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	1.1215962404030103e-11	5.752116103545702e-12	1.1471226858882731e-11	5.8427271345846775e-12	0.0	0.0	0.0	0.0	1.3235649273947473e-11	1.3235649273947473e-11	1.3342067923128846e-11	1.3342067923128846e-11	8.110114565185165e-12	8.110114565185165e-12	8.147096996829522e-12	8.147096996829522e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95	1.1455869250381582e-11	5.875152538988225e-12	1.1716593752989661e-11	5.96770171906142e-12	0.0	0.0	0.0	0.0	1.3662573317389589e-11	1.3662573317389589e-11	1.3772424565838727e-11	1.3772424565838727e-11	8.37171132037895e-12	8.37171132037895e-12	8.409886643201303e-12	8.409886643201303e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	1.1698314793519851e-11	5.999490947292574e-12	1.1964557122166505e-11	6.0939987859135784e-12	0.0	0.0	0.0	0.0	1.409858051206764e-11	1.409858051206764e-11	1.4211937391085454e-11	1.4211937391085454e-11	8.638873756228943e-12	8.638873756228943e-12	8.678267349945295e-12	8.678267349945295e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	1.1943299033444908e-11	6.125131328458748e-12	1.2215116966413263e-11	6.221618335141152e-12	0.0	0.0	0.0	0.0	1.4543766470099904e-11	1.4543766470099904e-11	1.4660702779737836e-11	1.4660702779737836e-11	8.911660458847314e-12	8.911660458847314e-12	8.952297970328575e-12	8.952297970328575e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	1.2190821970156758e-11	6.2520736824867505e-12	1.2468273285729942e-11	6.350560366744143e-12	0.0	0.0	0.0	0.0	1.499822680360466e-11	1.499822680360466e-11	1.511881711266469e-11	1.511881711266469e-11	9.19013001434624e-12	9.19013001434624e-12	9.232037357618222e-12	9.232037357618222e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	1.244088360365539e-11	6.380318009376575e-12	1.2724026080116528e-11	6.480824880722546e-12	0.0	0.0	0.0	0.0	1.546205712470016e-11	1.546205712470016e-11	1.5586376770734803e-11	1.5586376770734803e-11	9.474341008837878e-12	9.474341008837878e-12	9.517544365081303e-12	9.517544365081303e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	1.2693483933940812e-11	6.509864309128227e-12	1.298237534957303e-11	6.6124118770763655e-12	0.0	0.0	0.0	0.0	1.5935353045504696e-11	1.5935353045504696e-11	1.6063478134817003e-11	1.6063478134817003e-11	9.764352028434408e-12	9.764352028434408e-12	9.808877845984899e-12	9.808877845984899e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101	1.294862296101302e-11	6.640712581741704e-12	1.3243321094099448e-11	6.7453213558056e-12	0.0	0.0	0.0	0.0	1.6418210178136535e-11	1.6418210178136535e-11	1.655021758578009e-11	1.655021758578009e-11	1.0060221659247998e-11	1.0060221659247998e-11	1.0106096653596087e-11	1.0106096653596087e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102	1.320630068487202e-11	6.772862827217007e-12	1.350686331369578e-11	6.87955331691025e-12	0.0	0.0	0.0	0.0	1.6910724134713947e-11	1.6910724134713947e-11	1.7046691504492878e-11	1.7046691504492878e-11	1.0362008487390819e-11	1.0362008487390819e-11	1.0409259641181941e-11	1.0409259641181941e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	1.3466517105517809e-11	6.906315045554137e-12	1.3773002008362031e-11	7.015107760390318e-12	0.0	0.0	0.0	0.0	1.7412990527355217e-11	1.7412990527355217e-11	1.7552996271824184e-11	1.7552996271824184e-11	1.0669771098975048e-11	1.0669771098975048e-11	1.0718425662009545e-11	1.0718425662009545e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104	1.3729272222950384e-11	7.041069236753091e-12	1.4041737178098192e-11	7.151984686245798e-12	0.0	0.0	0.0	0.0	1.7925104968178596e-11	1.7925104968178596e-11	1.8069228268642794e-11	1.8069228268642794e-11	1.0983568080112842e-11	1.0983568080112842e-11	1.1033653569345958e-11	1.1033653569345958e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105	1.3994566037169744e-11	7.17712540081387e-12	1.4313068822904267e-11	7.290184094476693e-12	0.0	0.0	0.0	0.0	1.8447163069302373e-11	1.8447163069302373e-11	1.8595483875817533e-11	1.8595483875817533e-11	1.1303458016916382e-11	1.1303458016916382e-11	1.135500221645827e-11	1.135500221645827e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	1.4262398548175895e-11	7.314483537736476e-12	1.458699694278026e-11	7.429705985083005e-12	0.0	0.0	0.0	0.0	1.897926044284482e-11	1.897926044284482e-11	1.9131859474217204e-11	1.9131859474217204e-11	1.1629499495497833e-11	1.1629499495497833e-11	1.168253045661355e-11	1.168253045661355e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107	1.4532769755968832e-11	7.453143647520905e-12	1.486352153772616e-11	7.57055035806473e-12	0.0	0.0	0.0	0.0	1.9521492700924206e-11	1.9521492700924206e-11	1.967845144471062e-11	1.967845144471062e-11	1.2017709528031815e-11	1.2017709528031815e-11	1.2020760772776016e-11	1.2020760772776016e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108	1.4805679660548563e-11	7.593105730167165e-12	1.5142642607741987e-11	7.712717213421874e-12	0.0	0.0	0.0	0.0	2.0073955455658816e-11	2.0073955455658816e-11	2.0235356168166598e-11	2.0235356168166598e-11	1.2473307068865815e-11	1.2473307068865815e-11	1.247647398786547e-11	1.247647398786547e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	1.508112826191508e-11	7.734369785675246e-12	1.542436015282772e-11	7.856206551154431e-12	0.0	0.0	0.0	0.0	2.0636744319166906e-11	2.0636744319166906e-11	2.0802670025453933e-11	2.0802670025453933e-11	1.2941737413506086e-11	1.2941737413506086e-11	1.2945023264954872e-11	1.2945023264954872e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	1.5359115560068382e-11	7.876935814045155e-12	1.5708674172983367e-11	8.001018371262403e-12	0.0	0.0	0.0	0.0	2.120995490356675e-11	2.120995490356675e-11	2.138048939744143e-11	2.138048939744143e-11	1.3423239303262287e-11	1.3423239303262287e-11	1.342664740596927e-11	1.342664740596927e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	1.5639641555008474e-11	8.020803815276887e-12	1.5995584668208932e-11	8.14715267374579e-12	0.0	0.0	0.0	0.0	2.179368282097663e-11	2.179368282097663e-11	2.1968910664997908e-11	2.1968910664997908e-11	1.3918053679824801e-11	1.3918053679824801e-11	1.3921587413773106e-11	1.3921587413773106e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112	1.5922706246735352e-11	8.165973789370446e-12	1.6285091638504407e-11	8.294609458604592e-12	0.0	0.0	0.0	0.0	2.2388023683514817e-11	2.2388023683514817e-11	2.2568030208992177e-11	2.2568030208992177e-11	1.4426423685264746e-11	1.4426423685264746e-11	1.4430086492170222e-11	1.4430086492170222e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113	1.6208309635249024e-11	8.312445736325833e-12	1.6577195083869806e-11	8.443388725838812e-12	0.0	0.0	0.0	0.0	2.3062039943459362e-11	2.3062039943459362e-11	2.317794441029305e-11	2.317794441029305e-11	1.494859466203398e-11	1.494859466203398e-11	1.4952390045903872e-11	1.4952390045903872e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	1.6496451720549478e-11	8.460219656143044e-12	1.687189500430511e-11	8.593490475448446e-12	0.0	0.0	0.0	0.0	2.3889295989790053e-11	2.3889295989790053e-11	2.3898977106577427e-11	2.3898977106577427e-11	1.5484814152965074e-11	1.5484814152965074e-11	1.548874568065668e-11	1.548874568065668e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	1.6787132502636722e-11	8.60929554882208e-12	1.7169191399810332e-11	8.744914707433493e-12	0.0	0.0	0.0	0.0	2.4738610764058953e-11	2.4738610764058953e-11	2.4748636064932896e-11	2.4748636064932896e-11	1.603533190127135e-11	1.603533190127135e-11	1.6039403203050708e-11	1.6039403203050708e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	1.7080351981510756e-11	8.759673414362942e-12	1.746908427038547e-11	8.897661421793957e-12	0.0	0.0	0.0	0.0	2.5610372953855834e-11	2.5610372953855834e-11	2.5620751535612302e-11	2.5620751535612302e-11	1.660039985054687e-11	1.660039985054687e-11	1.66046146206474e-11	1.66046146206474e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	1.7376110157171576e-11	8.911353252765629e-12	1.7771573616030522e-11	9.051730618529835e-12	0.0	0.0	0.0	0.0	2.6504974641421888e-11	2.6504974641421888e-11	2.6515715759747842e-11	2.6515715759747842e-11	1.7180272144766415e-11	1.7180272144766415e-11	1.7184634141947607e-11	1.7184634141947607e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118	1.7674407029619186e-11	9.064335064030144e-12	1.807665943674549e-11	9.207122297641132e-12	0.0	0.0	0.0	0.0	2.7422811303649784e-11	2.7422811303649784e-11	2.743392437449885e-11	2.743392437449885e-11	1.7775205128285516e-11	1.7775205128285516e-11	1.7779718176391585e-11	1.7779718176391585e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
119	1.7975242598853585e-11	9.218618848156483e-12	1.838434173253037e-11	9.363836459127843e-12	0.0	0.0	0.0	0.0	2.8364281812083564e-11	2.8364281812083564e-11	2.8375776413051722e-11	2.8375776413051722e-11	1.8385457345840413e-11	1.8385457345840413e-11	1.839012533435897e-11	1.839012533435897e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120	1.8278616864874767e-11	9.374204605144646e-12	1.8694620503385166e-11	9.521873102989966e-12	0.0	0.0	0.0	0.0	2.9329788432918775e-11	2.9329788432918775e-11	2.9341674304620036e-11	2.9341674304620036e-11	1.9011289542548105e-11	1.9011289542548105e-11	1.9016116427168828e-11	1.9016116427168828e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121	1.8584529827682743e-11	9.531092334994637e-12	1.9007495749309874e-11	9.681232229227507e-12	0.0	0.0	0.0	0.0	3.031973682700237e-11	3.031973682700237e-11	3.0332023874444464e-11	3.0332023874444464e-11	1.965296466390631e-11	1.965296466390631e-11	1.9657954467079606e-11	1.9657954467079606e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
122	1.88929814872775e-11	9.689282037706451e-12	1.9322967470304495e-11	9.841913837840461e-12	0.0	0.0	0.0	0.0	3.133453604983275e-11	3.133453604983275e-11	3.1347234343792787e-11	3.1347234343792787e-11	2.0310747855793495e-11	2.0310747855793495e-11	2.0315904667289164e-11	2.0315904667289164e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	1.9203971843659056e-11	9.848773713280096e-12	1.9641035666369043e-11	1.0003917928828835e-11	0.0	0.0	0.0	0.0	3.237459855155977e-11	3.237459855155977e-11	3.238771832995994e-11	3.238771832995994e-11	2.098490646446886e-11	2.098490646446886e-11	2.0990234441934774e-11	2.0990234441934774e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	1.9517500896827393e-11	1.0009567361715563e-11	1.9961700337503494e-11	1.0167244502192621e-11	0.0	0.0	0.0	0.0	3.344034017698467e-11	3.344034017698467e-11	3.3453891846267904e-11	3.3453891846267904e-11	2.1675710036572306e-11	2.1675710036572306e-11	2.1681213406093066e-11	2.1681213406093066e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	1.9833568646782517e-11	1.0171662983012855e-11	2.0284961483707862e-11	1.0331893557931821e-11	0.0	0.0	0.0	0.0	3.453218016556019e-11	3.453218016556019e-11	3.4546174302065856e-11	3.4546174302065856e-11	2.238343031912451e-11	2.238343031912451e-11	2.2389113375780115e-11	2.2389113375780115e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	2.015217509352443e-11	1.0335060577171972e-11	2.0610819104982143e-11	1.0497865096046438e-11	0.0	0.0	0.0	0.0	3.5650541151390476e-11	3.5650541151390476e-11	3.5664988502730055e-11	3.5664988502730055e-11	2.3108341259526858e-11	2.3108341259526858e-11	2.3114208367951376e-11	2.3114208367951376e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	2.0473320237053134e-11	1.0499760144192917e-11	2.093927320132634e-11	1.0665159116536469e-11	0.0	0.0	0.0	0.0	3.6795849163231124e-11	3.6795849163231124e-11	3.6810760649663885e-11	3.6810760649663885e-11	2.3850719005561486e-11	2.3850719005561486e-11	2.3856774600501716e-11	2.3856774600501716e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	2.079700407736863e-11	1.0665761684075689e-11	2.1270323772740458e-11	1.083377561940192e-11	0.0	0.0	0.0	0.0	3.796853362448919e-11	3.796853362448919e-11	3.798392034029786e-11	3.798392034029786e-11	2.4610841905391264e-11	2.4610841905391264e-11	2.461709049226541e-11	2.461709049226541e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	2.1123226614470903e-11	1.0833065196820282e-11	2.1603970819224482e-11	1.100371460464278e-11	0.0	0.0	0.0	0.0	3.9169027353223104e-11	3.9169027353223104e-11	3.918490056808957e-11	3.918490056808957e-11	2.5388990507559766e-11	2.5388990507559766e-11	2.53954366630161e-11	2.53954366630161e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
130	2.1451987848359972e-11	1.1001670682426704e-11	2.1940214340778422e-11	1.1174976072259057e-11	0.0	0.0	0.0	0.0	4.03977665621428e-11	4.03977665621428e-11	4.041413772252377e-11	4.041413772252377e-11	2.618544756099134e-11	2.618544756099134e-11	2.6192095933466862e-11	2.6192095933466862e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	2.1783287779035824e-11	1.117157814089495e-11	2.2279054337402277e-11	1.134756002225075e-11	0.0	0.0	0.0	0.0	4.165519085860963e-11	4.165519085860963e-11	4.1672071589112316e-11	4.1672071589112316e-11	2.700049801499104e-11	2.700049801499104e-11	2.7007353325270164e-11	2.7007353325270164e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
132	2.2117126406498466e-11	1.1342787572225021e-11	2.2620490809096047e-11	1.1521466454617858e-11	0.0	0.0	0.0	0.0	4.294174324463637e-11	4.294174324463637e-11	4.2959145349394186e-11	4.2959145349394186e-11	2.7834429019244674e-11	2.7834429019244674e-11	2.7841496061017875e-11	2.7841496061017875e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
133	2.2453503730747903e-11	1.1515298976416922e-11	2.2964523755859737e-11	1.1696695369360385e-11	0.0	0.0	0.0	0.0	4.4257870116887286e-11	4.4257870116887286e-11	4.4275805580935506e-11	4.4275805580935506e-11	2.8687529923818784e-11	2.8687529923818784e-11	2.869481356424128e-11	2.869481356424128e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134	2.279241975178412e-11	1.1689112353470645e-11	2.3311153177693335e-11	1.1873246766478322e-11	0.0	0.0	0.0	0.0	4.5604021266677986e-11	4.5604021266677986e-11	4.562250225732942e-11	4.562250225732942e-11	2.956009227916061e-11	2.956009227916061e-11	2.9567597459411017e-11	2.9567597459411017e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	2.3133874469607128e-11	1.1864227703386194e-11	2.366037907459685e-11	1.2051120645971676e-11	0.0	0.0	0.0	0.0	4.698064987997561e-11	4.698064987997561e-11	4.699968874819631e-11	4.699968874819631e-11	3.045240983609817e-11	3.045240983609817e-11	3.0460141571937176e-11	3.0460141571937176e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136	2.3477867884216922e-11	1.2040645026163568e-11	2.4012201446570276e-11	1.2230317007840444e-11	0.0	0.0	0.0	0.0	4.838821253739869e-11	4.838821253739869e-11	4.84078218191836e-11	4.84078218191836e-11	3.1364778545840195e-11	3.1364778545840195e-11	3.137274192816923e-11	3.137274192816923e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137	2.3824399995613505e-11	1.2218364321802767e-11	2.436662029361362e-11	1.241083585208463e-11	0.0	0.0	0.0	0.0	4.9827169214217223e-11	4.9827169214217223e-11	4.984736163196588e-11	4.984736163196588e-11	3.229749655997616e-11	3.229749655997616e-11	3.2305696755396056e-11	3.2305696755396056e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
138	2.4173470803796884e-11	1.2397385590303797e-11	2.4723635615726883e-11	1.2592677178704233e-11	0.0	0.0	0.0	0.0	5.129798328035266e-11	5.129798328035266e-11	5.1318771744244865e-11	5.1318771744244865e-11	3.3250864230476283e-11	3.3250864230476283e-11	3.325930648184596e-11	3.325930648184596e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
139	2.4525080308767043e-11	1.2577708831666647e-11	2.5083247412910053e-11	1.2775840987699246e-11	0.0	0.0	0.0	0.0	5.2801121500377794e-11	5.2801121500377794e-11	5.282251910974929e-11	5.282251910974929e-11	3.4225184109691464e-11	3.4225184109691464e-11	3.4233873736686557e-11	3.4233873736686557e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	2.487922851052399e-11	1.2759334045891324e-11	2.544545568516314e-11	1.2960327279069677e-11	0.0	0.0	0.0	0.0	5.433705403351696e-11	5.433705403351696e-11	5.435907407823512e-11	5.435907407823512e-11	3.522076095035339e-11	3.522076095035339e-11	3.5229703350024966e-11	3.5229703350024966e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
